item_category,item_code,district,fac_type_tlo,inflow_to_outflow_ratio
contraception,3.0,Zomba,Facility_level_3,1.0
contraception,3.0,Zomba,Facility_level_4,2.756254369610806
contraception,7.0,Balaka,Facility_level_1a,2.4285714285714284
contraception,7.0,Balaka,Facility_level_2,1.0
contraception,7.0,Blantyre,Facility_level_1a,1.2830188679245282
contraception,7.0,Blantyre,Facility_level_2,1.74
contraception,7.0,Blantyre,Facility_level_3,1.0
contraception,7.0,Chikwawa,Facility_level_1a,1.0
contraception,7.0,Chikwawa,Facility_level_1b,1.0
contraception,7.0,Chikwawa,Facility_level_2,2.111111111111111
contraception,7.0,Chiradzulu,Facility_level_1a,2.756254369610806
contraception,7.0,Chitipa,Facility_level_1a,1.0
contraception,7.0,Chitipa,Facility_level_2,1.76
contraception,7.0,Dedza,Facility_level_1a,1.0
contraception,7.0,Dedza,Facility_level_2,
contraception,7.0,Dowa,Facility_level_1a,1.0
contraception,7.0,Dowa,Facility_level_1b,1.0
contraception,7.0,Dowa,Facility_level_2,2.756254369610806
contraception,7.0,Karonga,Facility_level_1a,2.756254369610806
contraception,7.0,Karonga,Facility_level_1b,2.756254369610806
contraception,7.0,Karonga,Facility_level_2,1.0
contraception,7.0,Kasungu,Facility_level_1a,1.415902140672783
contraception,7.0,Kasungu,Facility_level_1b,2.756254369610806
contraception,7.0,Kasungu,Facility_level_2,2.4
contraception,7.0,Lilongwe,Facility_level_1a,1.0180878552971577
contraception,7.0,Lilongwe,Facility_level_1b,1.0
contraception,7.0,Lilongwe,Facility_level_2,2.756254369610806
contraception,7.0,Lilongwe,Facility_level_3,
contraception,7.0,Machinga,Facility_level_1a,1.0
contraception,7.0,Machinga,Facility_level_1b,1.0
contraception,7.0,Machinga,Facility_level_2,1.0
contraception,7.0,Mangochi,Facility_level_1a,2.756254369610806
contraception,7.0,Mangochi,Facility_level_1b,1.0
contraception,7.0,Mangochi,Facility_level_2,1.0
contraception,7.0,Mchinji,Facility_level_1a,1.0
contraception,7.0,Mchinji,Facility_level_1b,
contraception,7.0,Mchinji,Facility_level_2,1.0
contraception,7.0,Mulanje,Facility_level_1a,1.9264705882352942
contraception,7.0,Mulanje,Facility_level_1b,1.0
contraception,7.0,Mulanje,Facility_level_2,1.0
contraception,7.0,Mwanza,Facility_level_1a,1.0
contraception,7.0,Mwanza,Facility_level_2,1.0
contraception,7.0,Mzimba North,Facility_level_1a,1.0
contraception,7.0,Mzimba North,Facility_level_2,2.756254369610806
contraception,7.0,Mzimba South,Facility_level_1a,1.0
contraception,7.0,Mzimba South,Facility_level_1b,1.0476190476190477
contraception,7.0,Mzimba South,Facility_level_2,
contraception,7.0,Neno,Facility_level_1a,1.0
contraception,7.0,Neno,Facility_level_1b,1.0
contraception,7.0,Neno,Facility_level_2,1.0
contraception,7.0,Nkhata bay,Facility_level_1a,1.0
contraception,7.0,Nkhata bay,Facility_level_1b,1.0
contraception,7.0,Nkhata bay,Facility_level_2,2.756254369610806
contraception,7.0,Nkhota Kota,Facility_level_1a,2.756254369610806
contraception,7.0,Nkhota Kota,Facility_level_1b,1.5714285714285714
contraception,7.0,Nkhota Kota,Facility_level_2,1.0
contraception,7.0,Nsanje,Facility_level_1a,1.0
contraception,7.0,Nsanje,Facility_level_2,
contraception,7.0,Ntcheu,Facility_level_1a,1.0
contraception,7.0,Ntcheu,Facility_level_2,1.95
contraception,7.0,Ntchisi,Facility_level_1a,1.0
contraception,7.0,Ntchisi,Facility_level_2,2.4
contraception,7.0,Phalombe,Facility_level_1a,
contraception,7.0,Phalombe,Facility_level_2,2.756254369610806
contraception,7.0,Rumphi,Facility_level_1a,1.0
contraception,7.0,Rumphi,Facility_level_1b,1.0
contraception,7.0,Rumphi,Facility_level_2,1.390625
contraception,7.0,Salima,Facility_level_1a,1.0
contraception,7.0,Salima,Facility_level_1b,1.0
contraception,7.0,Salima,Facility_level_2,1.0
contraception,7.0,Thyolo,Facility_level_1a,2.756254369610806
contraception,7.0,Thyolo,Facility_level_1b,1.0
contraception,7.0,Thyolo,Facility_level_2,1.0
contraception,7.0,Zomba,Facility_level_1a,2.756254369610806
contraception,7.0,Zomba,Facility_level_1b,1.0
contraception,7.0,Zomba,Facility_level_2,2.756254369610806
contraception,8.0,Blantyre,Facility_level_2,2.756254369610806
contraception,8.0,Blantyre,Facility_level_3,2.756254369610806
contraception,8.0,Chikwawa,Facility_level_1b,1.0
contraception,8.0,Chikwawa,Facility_level_2,1.0
contraception,8.0,Chiradzulu,Facility_level_2,1.135135135135135
contraception,8.0,Chitipa,Facility_level_2,1.1904761904761905
contraception,8.0,Karonga,Facility_level_2,1.0
contraception,8.0,Kasungu,Facility_level_2,2.756254369610806
contraception,8.0,Lilongwe,Facility_level_1b,1.2903225806451613
contraception,8.0,Lilongwe,Facility_level_2,1.0
contraception,8.0,Machinga,Facility_level_2,1.0
contraception,8.0,Mangochi,Facility_level_1b,2.756254369610806
contraception,8.0,Mangochi,Facility_level_2,1.0
contraception,8.0,Mchinji,Facility_level_2,2.756254369610806
contraception,8.0,Mulanje,Facility_level_2,1.1428571428571428
contraception,8.0,Mwanza,Facility_level_2,1.0
contraception,8.0,Mzimba North,Facility_level_3,2.756254369610806
contraception,8.0,Mzimba South,Facility_level_2,1.0333333333333334
contraception,8.0,Neno,Facility_level_1b,1.5
contraception,8.0,Neno,Facility_level_2,2.0
contraception,8.0,Nkhata bay,Facility_level_1b,1.0
contraception,8.0,Nkhata bay,Facility_level_2,1.0
contraception,8.0,Nsanje,Facility_level_2,2.756254369610806
contraception,8.0,Ntcheu,Facility_level_2,1.0
contraception,8.0,Rumphi,Facility_level_2,1.0
contraception,8.0,Salima,Facility_level_2,1.0
contraception,8.0,Thyolo,Facility_level_2,2.756254369610806
contraception,8.0,Zomba,Facility_level_2,2.756254369610806
contraception,11.0,Balaka,Facility_level_1a,1.0
contraception,11.0,Balaka,Facility_level_2,1.0
contraception,11.0,Blantyre,Facility_level_1a,1.0
contraception,11.0,Blantyre,Facility_level_3,1.0
contraception,11.0,Chikwawa,Facility_level_1a,1.0
contraception,11.0,Chikwawa,Facility_level_1b,1.0
contraception,11.0,Chitipa,Facility_level_2,1.0
contraception,11.0,Dedza,Facility_level_1a,2.756254369610806
contraception,11.0,Dowa,Facility_level_1a,1.0
contraception,11.0,Dowa,Facility_level_2,2.756254369610806
contraception,11.0,Karonga,Facility_level_1a,1.0
contraception,11.0,Karonga,Facility_level_1b,1.0
contraception,11.0,Karonga,Facility_level_2,1.0
contraception,11.0,Kasungu,Facility_level_1a,1.0
contraception,11.0,Kasungu,Facility_level_2,
contraception,11.0,Lilongwe,Facility_level_1a,1.0
contraception,11.0,Lilongwe,Facility_level_1b,1.0
contraception,11.0,Lilongwe,Facility_level_2,1.0
contraception,11.0,Lilongwe,Facility_level_3,2.756254369610806
contraception,11.0,Machinga,Facility_level_2,1.0
contraception,11.0,Mangochi,Facility_level_1a,1.0
contraception,11.0,Mangochi,Facility_level_1b,2.756254369610806
contraception,11.0,Mangochi,Facility_level_2,1.2889908256880733
contraception,11.0,Mchinji,Facility_level_1a,1.0
contraception,11.0,Mchinji,Facility_level_1b,1.0
contraception,11.0,Mchinji,Facility_level_2,1.0
contraception,11.0,Mulanje,Facility_level_1a,1.0
contraception,11.0,Mulanje,Facility_level_2,1.0
contraception,11.0,Mwanza,Facility_level_1a,
contraception,11.0,Mzimba North,Facility_level_1a,1.0
contraception,11.0,Mzimba North,Facility_level_2,1.0
contraception,11.0,Mzimba South,Facility_level_1a,1.0
contraception,11.0,Mzimba South,Facility_level_1b,1.0
contraception,11.0,Mzimba South,Facility_level_2,1.0
contraception,11.0,Neno,Facility_level_1a,2.756254369610806
contraception,11.0,Neno,Facility_level_1b,1.0
contraception,11.0,Neno,Facility_level_2,
contraception,11.0,Nkhata bay,Facility_level_1a,1.0
contraception,11.0,Nkhata bay,Facility_level_1b,1.0
contraception,11.0,Nkhata bay,Facility_level_2,1.0
contraception,11.0,Nkhota Kota,Facility_level_2,1.0
contraception,11.0,Nsanje,Facility_level_1a,1.0
contraception,11.0,Nsanje,Facility_level_2,1.058139534883721
contraception,11.0,Ntcheu,Facility_level_1a,1.0
contraception,11.0,Ntcheu,Facility_level_2,1.0
contraception,11.0,Ntchisi,Facility_level_1a,1.0
contraception,11.0,Ntchisi,Facility_level_2,1.0
contraception,11.0,Rumphi,Facility_level_1b,1.0
contraception,11.0,Rumphi,Facility_level_2,1.0
contraception,11.0,Salima,Facility_level_1a,1.0
contraception,11.0,Salima,Facility_level_2,1.0
contraception,11.0,Thyolo,Facility_level_1a,1.0
contraception,11.0,Zomba,Facility_level_1a,1.2
contraception,11.0,Zomba,Facility_level_1b,1.0
contraception,11.0,Zomba,Facility_level_2,2.756254369610806
contraception,11.0,Zomba,Facility_level_3,1.0
contraception,12.0,Balaka,Facility_level_1a,1.0
contraception,12.0,Balaka,Facility_level_2,1.0
contraception,12.0,Blantyre,Facility_level_1a,1.1744436468054558
contraception,12.0,Blantyre,Facility_level_1b,1.0
contraception,12.0,Blantyre,Facility_level_2,1.0
contraception,12.0,Chikwawa,Facility_level_1a,1.0
contraception,12.0,Chikwawa,Facility_level_1b,1.0
contraception,12.0,Chikwawa,Facility_level_2,1.0
contraception,12.0,Chiradzulu,Facility_level_1a,1.1094890510948905
contraception,12.0,Chiradzulu,Facility_level_1b,1.6666666666666667
contraception,12.0,Chiradzulu,Facility_level_2,1.0
contraception,12.0,Chitipa,Facility_level_1a,2.29375
contraception,12.0,Chitipa,Facility_level_1b,1.0
contraception,12.0,Chitipa,Facility_level_2,1.0
contraception,12.0,Dedza,Facility_level_1a,1.0
contraception,12.0,Dedza,Facility_level_1b,1.0
contraception,12.0,Dedza,Facility_level_2,1.0
contraception,12.0,Dowa,Facility_level_1a,1.0
contraception,12.0,Dowa,Facility_level_1b,1.0841666666666667
contraception,12.0,Dowa,Facility_level_2,1.0
contraception,12.0,Karonga,Facility_level_1a,1.6275071633237823
contraception,12.0,Karonga,Facility_level_1b,2.3843537414965987
contraception,12.0,Karonga,Facility_level_2,1.0
contraception,12.0,Kasungu,Facility_level_1a,1.0073431241655542
contraception,12.0,Kasungu,Facility_level_1b,1.0
contraception,12.0,Kasungu,Facility_level_2,1.685483870967742
contraception,12.0,Lilongwe,Facility_level_1a,1.0
contraception,12.0,Lilongwe,Facility_level_1b,2.104693140794224
contraception,12.0,Lilongwe,Facility_level_2,1.161171032357473
contraception,12.0,Lilongwe,Facility_level_3,2.1
contraception,12.0,Machinga,Facility_level_1a,1.0
contraception,12.0,Machinga,Facility_level_1b,1.0
contraception,12.0,Machinga,Facility_level_2,1.0
contraception,12.0,Mangochi,Facility_level_1a,1.0106382978723405
contraception,12.0,Mangochi,Facility_level_1b,1.0631808278867103
contraception,12.0,Mangochi,Facility_level_2,1.0
contraception,12.0,Mchinji,Facility_level_1a,1.0
contraception,12.0,Mchinji,Facility_level_1b,1.0
contraception,12.0,Mchinji,Facility_level_2,1.0
contraception,12.0,Mulanje,Facility_level_1a,1.0520581113801453
contraception,12.0,Mulanje,Facility_level_1b,1.1
contraception,12.0,Mulanje,Facility_level_2,1.173913043478261
contraception,12.0,Mwanza,Facility_level_1a,1.3398692810457515
contraception,12.0,Mwanza,Facility_level_2,1.0
contraception,12.0,Mzimba North,Facility_level_1a,1.0
contraception,12.0,Mzimba North,Facility_level_1b,1.2583333333333333
contraception,12.0,Mzimba North,Facility_level_2,1.0
contraception,12.0,Mzimba North,Facility_level_3,
contraception,12.0,Mzimba South,Facility_level_1a,1.0
contraception,12.0,Mzimba South,Facility_level_1b,1.0128205128205128
contraception,12.0,Mzimba South,Facility_level_2,1.0
contraception,12.0,Neno,Facility_level_1a,1.0
contraception,12.0,Neno,Facility_level_1b,1.2745098039215685
contraception,12.0,Neno,Facility_level_2,1.0
contraception,12.0,Nkhata bay,Facility_level_1a,1.046468401486989
contraception,12.0,Nkhata bay,Facility_level_1b,1.0
contraception,12.0,Nkhata bay,Facility_level_2,1.0
contraception,12.0,Nkhota Kota,Facility_level_1a,1.4496919917864477
contraception,12.0,Nkhota Kota,Facility_level_1b,2.613138686131387
contraception,12.0,Nkhota Kota,Facility_level_2,1.0
contraception,12.0,Nsanje,Facility_level_1a,1.0
contraception,12.0,Nsanje,Facility_level_1b,1.0
contraception,12.0,Nsanje,Facility_level_2,1.0
contraception,12.0,Ntcheu,Facility_level_1a,1.0
contraception,12.0,Ntcheu,Facility_level_1b,1.0
contraception,12.0,Ntcheu,Facility_level_2,1.0
contraception,12.0,Ntchisi,Facility_level_1a,1.0
contraception,12.0,Ntchisi,Facility_level_1b,1.0
contraception,12.0,Ntchisi,Facility_level_2,1.0
contraception,12.0,Phalombe,Facility_level_1a,1.0
contraception,12.0,Phalombe,Facility_level_2,1.0
contraception,12.0,Rumphi,Facility_level_1a,1.0539772727272727
contraception,12.0,Rumphi,Facility_level_1b,1.1231671554252198
contraception,12.0,Rumphi,Facility_level_2,1.0
contraception,12.0,Salima,Facility_level_1a,1.0
contraception,12.0,Salima,Facility_level_1b,2.0
contraception,12.0,Salima,Facility_level_2,1.0
contraception,12.0,Thyolo,Facility_level_1a,1.1987381703470033
contraception,12.0,Thyolo,Facility_level_1b,1.2233502538071066
contraception,12.0,Thyolo,Facility_level_2,2.4786324786324787
contraception,12.0,Zomba,Facility_level_1a,1.0
contraception,12.0,Zomba,Facility_level_1b,1.0
contraception,12.0,Zomba,Facility_level_2,1.0
contraception,12.0,Zomba,Facility_level_3,2.756254369610806
contraception,13.0,Balaka,Facility_level_1a,1.0
contraception,13.0,Balaka,Facility_level_2,1.0
contraception,13.0,Blantyre,Facility_level_1a,1.0
contraception,13.0,Blantyre,Facility_level_1b,1.173913043478261
contraception,13.0,Blantyre,Facility_level_2,1.0
contraception,13.0,Blantyre,Facility_level_3,1.0
contraception,13.0,Chikwawa,Facility_level_1a,1.0
contraception,13.0,Chikwawa,Facility_level_1b,1.1687116564417177
contraception,13.0,Chikwawa,Facility_level_2,1.0
contraception,13.0,Chiradzulu,Facility_level_1a,1.0914826498422714
contraception,13.0,Chiradzulu,Facility_level_1b,2.727272727272727
contraception,13.0,Chiradzulu,Facility_level_2,1.0
contraception,13.0,Chitipa,Facility_level_1a,1.0
contraception,13.0,Chitipa,Facility_level_1b,1.0
contraception,13.0,Chitipa,Facility_level_2,1.0
contraception,13.0,Dedza,Facility_level_1a,1.111036789297659
contraception,13.0,Dedza,Facility_level_1b,1.1435643564356435
contraception,13.0,Dedza,Facility_level_2,1.0
contraception,13.0,Dowa,Facility_level_1a,1.0
contraception,13.0,Dowa,Facility_level_1b,1.32016632016632
contraception,13.0,Dowa,Facility_level_2,1.0
contraception,13.0,Karonga,Facility_level_1a,1.1782006920415224
contraception,13.0,Karonga,Facility_level_1b,1.2379746835443037
contraception,13.0,Karonga,Facility_level_2,1.0
contraception,13.0,Kasungu,Facility_level_1a,1.0
contraception,13.0,Kasungu,Facility_level_1b,1.7028571428571428
contraception,13.0,Kasungu,Facility_level_2,1.0659630606860158
contraception,13.0,Lilongwe,Facility_level_1a,1.0
contraception,13.0,Lilongwe,Facility_level_1b,1.0375
contraception,13.0,Lilongwe,Facility_level_2,2.756254369610806
contraception,13.0,Lilongwe,Facility_level_3,1.0
contraception,13.0,Machinga,Facility_level_1a,1.0
contraception,13.0,Machinga,Facility_level_1b,1.0
contraception,13.0,Machinga,Facility_level_2,1.0
contraception,13.0,Mangochi,Facility_level_1a,1.0
contraception,13.0,Mangochi,Facility_level_1b,1.0
contraception,13.0,Mangochi,Facility_level_2,1.1503267973856208
contraception,13.0,Mchinji,Facility_level_1a,1.0
contraception,13.0,Mchinji,Facility_level_1b,1.0
contraception,13.0,Mchinji,Facility_level_2,1.0271416454622562
contraception,13.0,Mulanje,Facility_level_1a,1.027679205110007
contraception,13.0,Mulanje,Facility_level_1b,1.0
contraception,13.0,Mulanje,Facility_level_2,1.0
contraception,13.0,Mwanza,Facility_level_1a,1.0
contraception,13.0,Mwanza,Facility_level_2,1.0440251572327044
contraception,13.0,Mzimba North,Facility_level_1a,1.0
contraception,13.0,Mzimba North,Facility_level_1b,1.0157068062827226
contraception,13.0,Mzimba North,Facility_level_2,1.0
contraception,13.0,Mzimba North,Facility_level_3,1.0
contraception,13.0,Mzimba South,Facility_level_1a,1.0
contraception,13.0,Mzimba South,Facility_level_1b,1.0
contraception,13.0,Mzimba South,Facility_level_2,1.0610412926391382
contraception,13.0,Neno,Facility_level_1a,1.0
contraception,13.0,Neno,Facility_level_1b,1.0
contraception,13.0,Neno,Facility_level_2,1.0
contraception,13.0,Nkhata bay,Facility_level_1a,1.241126070991432
contraception,13.0,Nkhata bay,Facility_level_1b,1.0
contraception,13.0,Nkhata bay,Facility_level_2,1.0
contraception,13.0,Nkhota Kota,Facility_level_1a,1.0363321799307958
contraception,13.0,Nkhota Kota,Facility_level_1b,1.5096774193548388
contraception,13.0,Nkhota Kota,Facility_level_2,1.0
contraception,13.0,Nsanje,Facility_level_1a,1.0
contraception,13.0,Nsanje,Facility_level_1b,1.0
contraception,13.0,Nsanje,Facility_level_2,1.0403726708074534
contraception,13.0,Ntcheu,Facility_level_1a,1.048368953880765
contraception,13.0,Ntcheu,Facility_level_1b,1.1307339449541285
contraception,13.0,Ntcheu,Facility_level_2,1.0
contraception,13.0,Ntchisi,Facility_level_1a,1.0084175084175084
contraception,13.0,Ntchisi,Facility_level_1b,1.0
contraception,13.0,Ntchisi,Facility_level_2,1.138235294117647
contraception,13.0,Phalombe,Facility_level_1a,1.0
contraception,13.0,Phalombe,Facility_level_2,1.0
contraception,13.0,Rumphi,Facility_level_1a,1.0
contraception,13.0,Rumphi,Facility_level_1b,1.0068143100511073
contraception,13.0,Rumphi,Facility_level_2,1.0246636771300448
contraception,13.0,Salima,Facility_level_1a,1.0666666666666667
contraception,13.0,Salima,Facility_level_1b,1.0
contraception,13.0,Salima,Facility_level_2,1.0
contraception,13.0,Thyolo,Facility_level_1a,1.0
contraception,13.0,Thyolo,Facility_level_1b,2.1904761904761907
contraception,13.0,Thyolo,Facility_level_2,1.0
contraception,13.0,Zomba,Facility_level_1a,1.0
contraception,13.0,Zomba,Facility_level_1b,1.0
contraception,13.0,Zomba,Facility_level_2,1.0
contraception,13.0,Zomba,Facility_level_3,1.3875
contraception,14.0,Balaka,Facility_level_1a,1.0
contraception,14.0,Balaka,Facility_level_2,1.0
contraception,14.0,Blantyre,Facility_level_1a,1.0
contraception,14.0,Blantyre,Facility_level_2,2.756254369610806
contraception,14.0,Blantyre,Facility_level_3,1.0
contraception,14.0,Chikwawa,Facility_level_1b,1.0
contraception,14.0,Chikwawa,Facility_level_2,1.0
contraception,14.0,Chiradzulu,Facility_level_1a,1.0
contraception,14.0,Chiradzulu,Facility_level_2,1.0
contraception,14.0,Chitipa,Facility_level_1a,1.0
contraception,14.0,Chitipa,Facility_level_2,1.0
contraception,14.0,Dedza,Facility_level_1a,1.0
contraception,14.0,Dowa,Facility_level_1a,1.0
contraception,14.0,Dowa,Facility_level_1b,1.0
contraception,14.0,Dowa,Facility_level_2,1.0729613733905579
contraception,14.0,Karonga,Facility_level_1a,2.756254369610806
contraception,14.0,Karonga,Facility_level_2,1.0
contraception,14.0,Kasungu,Facility_level_1a,1.3888888888888888
contraception,14.0,Kasungu,Facility_level_1b,2.756254369610806
contraception,14.0,Kasungu,Facility_level_2,1.8829787234042554
contraception,14.0,Lilongwe,Facility_level_1a,1.0
contraception,14.0,Lilongwe,Facility_level_1b,1.0
contraception,14.0,Lilongwe,Facility_level_2,2.388888888888889
contraception,14.0,Lilongwe,Facility_level_3,1.0
contraception,14.0,Machinga,Facility_level_1a,2.756254369610806
contraception,14.0,Machinga,Facility_level_2,1.0
contraception,14.0,Mangochi,Facility_level_1a,1.0
contraception,14.0,Mangochi,Facility_level_1b,1.0
contraception,14.0,Mangochi,Facility_level_2,1.4255555555555555
contraception,14.0,Mchinji,Facility_level_1a,2.0
contraception,14.0,Mchinji,Facility_level_1b,1.5625
contraception,14.0,Mchinji,Facility_level_2,1.0
contraception,14.0,Mulanje,Facility_level_2,1.0
contraception,14.0,Mwanza,Facility_level_2,1.0404040404040404
contraception,14.0,Mzimba North,Facility_level_1a,
contraception,14.0,Mzimba North,Facility_level_3,1.1466992665036675
contraception,14.0,Mzimba South,Facility_level_1a,2.756254369610806
contraception,14.0,Mzimba South,Facility_level_2,1.0
contraception,14.0,Neno,Facility_level_1a,2.756254369610806
contraception,14.0,Neno,Facility_level_1b,1.1428571428571428
contraception,14.0,Neno,Facility_level_2,1.0
contraception,14.0,Nkhata bay,Facility_level_1b,2.756254369610806
contraception,14.0,Nkhata bay,Facility_level_2,1.0
