District,District_Num,Region,Sex,Age,Count
Phalombe,25,Southern,M,67,343.2177065386211
Phalombe,25,Southern,M,68,316.10162500044834
Phalombe,25,Southern,M,69,290.9416178744071
Phalombe,25,Southern,M,70,265.8305126086691
Phalombe,25,Southern,M,71,241.15952408566073
Phalombe,25,Southern,M,72,217.83333672099275
Phalombe,25,Southern,M,73,196.14536167648487
Phalombe,25,Southern,M,74,175.87554058077234
Phalombe,25,Southern,M,75,156.63265855142885
Phalombe,25,Southern,M,76,138.49006837890929
Phalombe,25,Southern,M,77,121.25216262200055
Phalombe,25,Southern,M,78,104.69888290933785
Phalombe,25,Southern,M,79,89.05028761228596
Phalombe,25,Southern,M,80,74.5997878926646
Phalombe,25,Southern,M,81,61.225129099715545
Phalombe,25,Southern,M,82,49.43978076662333
Phalombe,25,Southern,M,83,39.53715405520769
Phalombe,25,Southern,M,84,31.223837803648863
Phalombe,25,Southern,M,85,23.815205967700855
Phalombe,25,Southern,M,86,17.31125854736366
Phalombe,25,Southern,M,87,12.152112285366863
Phalombe,25,Southern,M,88,8.386669042013752
Phalombe,25,Southern,M,89,5.794870445939531
Phalombe,25,Southern,M,90,3.569835802139964
Phalombe,25,Southern,M,91,2.4206420850127155
Phalombe,25,Southern,M,92,1.8582706915249128
Phalombe,25,Southern,M,93,1.246997437733823
Phalombe,25,Southern,M,94,0.5868223236394461
Phalombe,25,Southern,M,95,0.2200583713647923
Phalombe,25,Southern,M,96,0.17115651106150512
Phalombe,25,Southern,M,97,0.12225465075821795
Phalombe,25,Southern,M,98,0.07335279045493076
Phalombe,25,Southern,M,99,0.04890186030328718
Phalombe,25,Southern,M,100,0.04890186030328718
Phalombe,25,Southern,F,0,6852.373174998116
Phalombe,25,Southern,F,1,6609.575438592295
Phalombe,25,Southern,F,2,6379.36993121457
Phalombe,25,Southern,F,3,6161.096477750848
Phalombe,25,Southern,F,4,5954.094903087033
Phalombe,25,Southern,F,5,5757.753933969336
Phalombe,25,Southern,F,6,5571.364493423356
Phalombe,25,Southern,F,7,5394.315308195305
Phalombe,25,Southern,F,8,5225.946203171087
Phalombe,25,Southern,F,9,5065.6214541667605
Phalombe,25,Southern,F,10,4912.803140718988
Phalombe,25,Southern,F,11,4767.026695154889
Phalombe,25,Southern,F,12,4626.873963525668
Phalombe,25,Southern,F,13,4491.415810485562
Phalombe,25,Southern,F,14,4360.45662859336
Phalombe,25,Southern,F,15,4232.358205528899
Phalombe,25,Southern,F,16,4104.699899207168
Phalombe,25,Southern,F,17,3985.917280530483
Phalombe,25,Southern,F,18,3879.21342134871
Phalombe,25,Southern,F,19,3778.5489419143937
Phalombe,25,Southern,F,20,3678.8869506162946
Phalombe,25,Southern,F,21,3586.1445725511103
Phalombe,25,Southern,F,22,3467.7776196870036
Phalombe,25,Southern,F,23,3308.602064399804
Phalombe,25,Southern,F,24,3125.537950354448
Phalombe,25,Southern,F,25,2948.659921637459
Phalombe,25,Southern,F,26,2769.581309206821
Phalombe,25,Southern,F,27,2616.273977156016
Phalombe,25,Southern,F,28,2504.973343105734
Phalombe,25,Southern,F,29,2421.5712203584776
Phalombe,25,Southern,F,30,2336.06631761818
Phalombe,25,Southern,F,31,2254.8892295147234
Phalombe,25,Southern,F,32,2170.4601677010983
Phalombe,25,Southern,F,33,2076.1773810363607
Phalombe,25,Southern,F,34,1977.004408341294
Phalombe,25,Southern,F,35,1884.4820886474747
Phalombe,25,Southern,F,36,1796.1653289397382
Phalombe,25,Southern,F,37,1712.396442240207
Phalombe,25,Southern,F,38,1634.397975056464
Phalombe,25,Southern,F,39,1561.191890182443
Phalombe,25,Southern,F,40,1490.4308983235867
Phalombe,25,Southern,F,41,1422.6040180829273
Phalombe,25,Southern,F,42,1357.4911910891005
Phalombe,25,Southern,F,43,1294.676751529528
Phalombe,25,Southern,F,44,1234.4541105660298
Phalombe,25,Southern,F,45,1177.0677775001225
Phalombe,25,Southern,F,46,1122.0531846589242
Phalombe,25,Southern,F,47,1071.0485443625957
Phalombe,25,Southern,F,48,1024.7140317252313
Phalombe,25,Southern,F,49,982.0227076804615
Phalombe,25,Southern,F,50,941.8253785111594
Phalombe,25,Southern,F,51,904.9533758424809
Phalombe,25,Southern,F,52,867.1277868978882
Phalombe,25,Southern,F,53,826.2213807541885
Phalombe,25,Southern,F,54,784.5325448456362
Phalombe,25,Southern,F,55,745.1420963713384
Phalombe,25,Southern,F,56,705.8739025477988
Phalombe,25,Southern,F,57,675.4080435788509
Phalombe,25,Southern,F,58,657.8033738696674
Phalombe,25,Southern,F,59,648.2675111105265
Phalombe,25,Southern,F,60,638.2915316086559
Phalombe,25,Southern,F,61,630.1493718681586
Phalombe,25,Southern,F,62,615.6255193580823
Phalombe,25,Southern,F,63,589.9275917687049
Phalombe,25,Southern,F,64,557.0655416448959
Phalombe,25,Southern,F,65,525.8906057015503
Phalombe,25,Southern,F,66,494.764571618508
Phalombe,25,Southern,F,67,464.3231635797118
Phalombe,25,Southern,F,68,435.9111827435019
Phalombe,25,Southern,F,69,408.8195521354808
Phalombe,25,Southern,F,70,381.1900010641236
Phalombe,25,Southern,F,71,353.5359990626147
Phalombe,25,Southern,F,72,326.1998591530771
Phalombe,25,Southern,F,73,299.1326794752077
Phalombe,25,Southern,F,74,272.5545184003711
Phalombe,25,Southern,F,75,246.73433616023547
Phalombe,25,Southern,F,76,221.62323089449748
Phalombe,25,Southern,F,77,197.83247585694826
Phalombe,25,Southern,F,78,175.77773686016576
Phalombe,25,Southern,F,79,155.2145046026335
Phalombe,25,Southern,F,80,135.67821141147027
Phalombe,25,Southern,F,81,117.2911119374343
Phalombe,25,Southern,F,82,100.07765711067721
Phalombe,25,Southern,F,83,83.94004321059244
Phalombe,25,Southern,F,84,69.02497581808986
Phalombe,25,Southern,F,85,55.38135679347273
Phalombe,25,Southern,F,86,42.81357869552792
Phalombe,25,Southern,F,87,32.29967873032118
Phalombe,25,Southern,F,88,24.25532271043044
Phalombe,25,Southern,F,89,18.167041102671188
Phalombe,25,Southern,F,90,11.956504844153715
Phalombe,25,Southern,F,91,7.89765043898088
Phalombe,25,Southern,F,92,6.186085328365828
Phalombe,25,Southern,F,93,4.2544618463859845
Phalombe,25,Southern,F,94,2.0538781327380615
Phalombe,25,Southern,F,95,0.8802334854591692
Phalombe,25,Southern,F,96,0.709076974397664
Phalombe,25,Southern,F,97,0.5134695331845154
Phalombe,25,Southern,F,98,0.34231302212301024
Phalombe,25,Southern,F,99,0.14670558090986152
Phalombe,25,Southern,F,100,0.14670558090986152
Chikwawa,26,Southern,M,0,9175.18516621935
Chikwawa,26,Southern,M,1,8829.856225114576
Chikwawa,26,Southern,M,2,8504.36416667079
Chikwawa,26,Southern,M,3,8197.487270399954
Chikwawa,26,Southern,M,4,7907.971665274876
Chikwawa,26,Southern,M,5,7634.499179190043
Chikwawa,26,Southern,M,6,7375.815941118262
Chikwawa,26,Southern,M,7,7130.7002305715
Chikwawa,26,Southern,M,8,6897.866025983401
Chikwawa,26,Southern,M,9,6676.027305787617
Chikwawa,26,Southern,M,10,6465.119768905826
Chikwawa,26,Southern,M,11,6264.950512103079
Chikwawa,26,Southern,M,12,6068.639319999389
Chikwawa,26,Southern,M,13,5872.55318166981
Chikwawa,26,Southern,M,14,5678.878333777142
Chikwawa,26,Southern,M,15,5490.765529158948
Chikwawa,26,Southern,M,16,5304.421004194489
Chikwawa,26,Southern,M,17,5131.03314651103
Chikwawa,26,Southern,M,18,4975.360235904075
Chikwawa,26,Southern,M,19,4829.911196749621
Chikwawa,26,Southern,M,20,4686.873448032078
Chikwawa,26,Southern,M,21,4553.255807288066
Chikwawa,26,Southern,M,22,4393.146122277195
Chikwawa,26,Southern,M,23,4189.568908323614
Chikwawa,26,Southern,M,24,3961.49298353102
Chikwawa,26,Southern,M,25,3741.776198919716
Chikwawa,26,Southern,M,26,3520.419736811313
Chikwawa,26,Southern,M,27,3332.178330036484
Chikwawa,26,Southern,M,28,3196.6316569429437
Chikwawa,26,Southern,M,29,3095.9361682975527
Chikwawa,26,Southern,M,30,2992.9579913718862
Chikwawa,26,Southern,M,31,2895.5740082598522
Chikwawa,26,Southern,M,32,2792.049272168486
Chikwawa,26,Southern,M,33,2672.963675124256
Chikwawa,26,Southern,M,34,2545.13313142883
Chikwawa,26,Southern,M,35,2425.4366741405825
Chikwawa,26,Southern,M,36,2311.0772063526974
Chikwawa,26,Southern,M,37,2198.4538676793877
Chikwawa,26,Southern,M,38,2087.7274108164484
Chikwawa,26,Southern,M,39,1979.6051476253722
Chikwawa,26,Southern,M,40,1874.6336372718595
Chikwawa,26,Southern,M,41,1772.5878259817982
Chikwawa,26,Southern,M,42,1676.7792192885463
Chikwawa,26,Southern,M,43,1588.91179576752
Chikwawa,26,Southern,M,44,1507.6995338523675
Chikwawa,26,Southern,M,45,1429.702325853096
Chikwawa,26,Southern,M,46,1355.113075004658
Chikwawa,26,Southern,M,47,1285.9894158132179
Chikwawa,26,Southern,M,48,1222.9422085227925
Chikwawa,26,Southern,M,49,1164.846184262824
Chikwawa,26,Southern,M,50,1110.3188698494832
Chikwawa,26,Southern,M,51,1059.9711255267875
Chikwawa,26,Southern,M,52,1010.2342414481095
Chikwawa,26,Southern,M,53,959.3720884988729
Chikwawa,26,Southern,M,54,908.9600430978599
Chikwawa,26,Southern,M,55,861.2807935253454
Chikwawa,26,Southern,M,56,814.5660601275954
Chikwawa,26,Southern,M,57,775.1173485797362
Chikwawa,26,Southern,M,58,745.8925084843785
Chikwawa,26,Southern,M,59,723.0656256816237
Chikwawa,26,Southern,M,60,700.5280977312983
Chikwawa,26,Southern,M,61,680.2089569829308
Chikwawa,26,Southern,M,62,653.7812137943895
Chikwawa,26,Southern,M,63,616.743792683441
Chikwawa,26,Southern,M,64,573.1155110449366
Chikwawa,26,Southern,M,65,531.5770144517548
Chikwawa,26,Southern,M,66,490.4886254067965
Chikwawa,26,Southern,M,67,451.2971181722078
Chikwawa,26,Southern,M,68,415.64217024508815
Chikwawa,26,Southern,M,69,382.55926545067325
Chikwawa,26,Southern,M,70,349.54066173457596
Chikwawa,26,Southern,M,71,317.10076772333724
Chikwawa,26,Southern,M,72,286.4291533658331
Chikwawa,26,Southern,M,73,257.9116251319691
Chikwawa,26,Southern,M,74,231.25882816931613
Chikwawa,26,Southern,M,75,205.95635385133312
Chikwawa,26,Southern,M,76,182.10065379549653
Chikwawa,26,Southern,M,77,159.4345236885359
Chikwawa,26,Southern,M,78,137.6686086780219
Chikwawa,26,Southern,M,79,117.09226361638389
Chikwawa,26,Southern,M,80,98.09129497352752
Chikwawa,26,Southern,M,81,80.50495005365877
Chikwawa,26,Southern,M,82,65.00839017911264
Chikwawa,26,Southern,M,83,51.987421819794825
Chikwawa,26,Southern,M,84,41.05623850579963
Chikwawa,26,Southern,M,85,31.31462514068037
Chikwawa,26,Southern,M,86,22.762581724437066
Chikwawa,26,Southern,M,87,15.97881796192828
Chikwawa,26,Southern,M,88,11.02763493147163
Chikwawa,26,Southern,M,89,7.619677780637832
Chikwawa,26,Southern,M,90,4.693978717186175
Chikwawa,26,Southern,M,91,3.182903376722132
Chikwawa,26,Southern,M,92,2.4434409760695157
Chikwawa,26,Southern,M,93,1.6396774970992802
Chikwawa,26,Southern,M,94,0.771612939811426
Chikwawa,26,Southern,M,95,0.2893548524292847
Chikwawa,26,Southern,M,96,0.2250537741116659
Chikwawa,26,Southern,M,97,0.16075269579404708
Chikwawa,26,Southern,M,98,0.09645161747642825
Chikwawa,26,Southern,M,99,0.06430107831761883
Chikwawa,26,Southern,M,100,0.06430107831761883
Chikwawa,26,Southern,F,0,9010.188599256338
Chikwawa,26,Southern,F,1,8690.933745409362
Chikwawa,26,Southern,F,2,8388.23641922917
Chikwawa,26,Southern,F,3,8101.228556158479
Chikwawa,26,Southern,F,4,7829.042091639998
Chikwawa,26,Southern,F,5,7570.873262194759
Chikwawa,26,Southern,F,6,7325.789702187155
Chikwawa,26,Southern,F,7,7092.987648138215
Chikwawa,26,Southern,F,8,6871.599035490654
Chikwawa,26,Southern,F,9,6660.78795022634
Chikwawa,26,Southern,F,10,6459.847080483782
Chikwawa,26,Southern,F,11,6268.16556601896
Chikwawa,26,Southern,F,12,6083.878675560664
Chikwawa,26,Southern,F,13,5905.76468862086
Chikwawa,26,Southern,F,14,5733.566400886277
Chikwawa,26,Southern,F,15,5565.129726233275
Chikwawa,26,Southern,F,16,5397.271761285131
Chikwawa,26,Southern,F,17,5241.084442051634
Chikwawa,26,Southern,F,18,5100.77948916259
Chikwawa,26,Southern,F,19,4968.415719445772
Chikwawa,26,Southern,F,20,4837.370121834465
Chikwawa,26,Southern,F,21,4715.423126805101
Chikwawa,26,Southern,F,22,4559.782366737304
Chikwawa,26,Southern,F,23,4350.482356813455
Chikwawa,26,Southern,F,24,4109.771270131449
Chikwawa,26,Southern,F,25,3877.1942698566213
Chikwawa,26,Southern,F,26,3641.7237210575013
Chikwawa,26,Southern,F,27,3440.1398405317664
Chikwawa,26,Southern,F,28,3293.7905862808657
Chikwawa,26,Southern,F,29,3184.125097210167
Chikwawa,26,Southern,F,30,3071.6946617718104
Chikwawa,26,Southern,F,31,2964.954871764563
Chikwawa,26,Southern,F,32,2853.9390600491943
Chikwawa,26,Southern,F,33,2729.966581052825
Chikwawa,26,Southern,F,34,2599.563994224694
Chikwawa,26,Southern,F,35,2477.906354047759
Chikwawa,26,Southern,F,36,2361.77860660614
Chikwawa,26,Southern,F,37,2251.630859448059
Chikwawa,26,Southern,F,38,2149.0706395314564
Chikwawa,26,Southern,F,39,2052.811925289981
Chikwawa,26,Southern,F,40,1959.7682649643868
Chikwawa,26,Southern,F,41,1870.5826693378494
Chikwawa,26,Southern,F,42,1784.9657835579399
Chikwawa,26,Southern,F,43,1702.3710484589585
Chikwawa,26,Southern,F,44,1623.184270510811
Chikwawa,26,Southern,F,45,1547.7269551050854
Chikwawa,26,Southern,F,46,1475.388241997764
Chikwawa,26,Southern,F,47,1408.3222173124877
Chikwawa,26,Southern,F,48,1347.3969456065438
Chikwawa,26,Southern,F,49,1291.2621042352625
Chikwawa,26,Southern,F,50,1238.40661785818
Chikwawa,26,Southern,F,51,1189.9236048066953
Chikwawa,26,Southern,F,52,1140.1867207280172
Chikwawa,26,Southern,F,53,1086.398868715329
Chikwawa,26,Southern,F,54,1031.5821994495589
Chikwawa,26,Southern,F,55,979.787680864717
Chikwawa,26,Southern,F,56,928.1539149756691
Chikwawa,26,Southern,F,57,888.0943431837925
Chikwawa,26,Southern,F,58,864.9459549894497
Chikwawa,26,Southern,F,59,852.407244717514
Chikwawa,26,Southern,F,60,839.2898247407198
Chikwawa,26,Southern,F,61,828.5836952008362
Chikwawa,26,Southern,F,62,809.4862749405034
Chikwawa,26,Southern,F,63,775.6960582845948
Chikwawa,26,Southern,F,64,732.485733655155
Chikwawa,26,Southern,F,65,691.4937962276729
Chikwawa,26,Southern,F,66,650.5661598785085
Chikwawa,26,Southern,F,67,610.5387386257908
Chikwawa,26,Southern,F,68,573.1798121232542
Chikwawa,26,Southern,F,69,537.5570147352935
Chikwawa,26,Southern,F,70,501.2269054858388
Chikwawa,26,Southern,F,71,464.86464569722534
Chikwawa,26,Southern,F,72,428.9203429176764
Chikwawa,26,Southern,F,73,393.3296960688744
Chikwawa,26,Southern,F,74,358.38206000324857
Chikwawa,26,Southern,F,75,324.4310906515458
Chikwawa,26,Southern,F,76,291.41248693544856
Chikwawa,26,Southern,F,77,260.13001233392697
Chikwawa,26,Southern,F,78,231.13022601268088
Chikwawa,26,Southern,F,79,204.09162258012216
Chikwawa,26,Southern,F,80,178.40334179223345
Chikwawa,26,Southern,F,81,154.22613634480876
Chikwawa,26,Southern,F,82,131.59215677700695
Chikwawa,26,Southern,F,83,110.37280093219272
Chikwawa,26,Southern,F,84,90.76097204531898
Chikwawa,26,Southern,F,85,72.82097119470333
Chikwawa,26,Southern,F,86,56.295594067075285
Chikwawa,26,Southern,F,87,42.47086222878724
Chikwawa,26,Southern,F,88,31.89333484553894
Chikwawa,26,Southern,F,89,23.887850594995395
Chikwawa,26,Southern,F,90,15.721613648657804
Chikwawa,26,Southern,F,91,10.38462414829544
Chikwawa,26,Southern,F,92,8.134086407178783
Chikwawa,26,Southern,F,93,5.594193813632838
Chikwawa,26,Southern,F,94,2.700645289339991
Chikwawa,26,Southern,F,95,1.1574194097171389
Chikwawa,26,Southern,F,96,0.932365635605473
Chikwawa,26,Southern,F,97,0.6751613223349977
Chikwawa,26,Southern,F,98,0.4501075482233318
Chikwawa,26,Southern,F,99,0.1929032349528565
Chikwawa,26,Southern,F,100,0.1929032349528565
Nsanje,27,Southern,M,0,4860.987376669981
Nsanje,27,Southern,M,1,4678.033071868655
Nsanje,27,Southern,M,2,4505.588291884609
Nsanje,27,Southern,M,3,4343.005772628611
Nsanje,27,Southern,M,4,4189.621216745923
Nsanje,27,Southern,M,5,4044.7362603507945
Nsanje,27,Southern,M,6,3907.686606088484
Nsanje,27,Southern,M,7,3777.82498986976
Nsanje,27,Southern,M,8,3654.4700810743766
Nsanje,27,Southern,M,9,3536.9405490820895
Nsanje,27,Southern,M,10,3425.202327361886
Nsanje,27,Southern,M,11,3319.15321632073
Nsanje,27,Southern,M,12,3215.148097140309
Nsanje,27,Southern,M,13,3111.262210818431
Nsanje,27,Southern,M,14,3008.6538194095124
Nsanje,27,Southern,M,15,2908.9921829331543
Nsanje,27,Southern,M,16,2810.267376059633
Nsanje,27,Southern,M,17,2718.4069751850816
Nsanje,27,Southern,M,18,2635.931903604407
Nsanje,27,Southern,M,19,2558.8734104546816
Nsanje,27,Southern,M,20,2483.0924122179154
Nsanje,27,Southern,M,21,2412.3021607744454
Nsanje,27,Southern,M,22,2327.476498553925
Nsanje,27,Southern,M,23,2219.621861369119
Nsanje,27,Southern,M,24,2098.787875868643
Nsanje,27,Southern,M,25,1982.3825393997604
Nsanje,27,Southern,M,26,1865.1085063900653
Nsanje,27,Southern,M,27,1765.3787368516826
Nsanje,27,Southern,M,28,1693.5664894778445
Nsanje,27,Southern,M,29,1640.2183019126498
Nsanje,27,Southern,M,30,1585.66075249652
Nsanje,27,Southern,M,31,1534.0669912784567
Nsanje,27,Southern,M,32,1479.2198763487227
Nsanje,27,Southern,M,33,1416.1286609140225
Nsanje,27,Southern,M,34,1348.4043972616553
Nsanje,27,Southern,M,35,1284.9895497823386
Nsanje,27,Southern,M,36,1224.4022243770394
Nsanje,27,Southern,M,37,1164.734695309071
Nsanje,27,Southern,M,38,1106.0721289059643
Nsanje,27,Southern,M,39,1048.7892570088538
Nsanje,27,Southern,M,40,993.1756451313441
Nsanje,27,Southern,M,41,939.1120604148921
Nsanje,27,Southern,M,42,888.352929206629
Nsanje,27,Southern,M,43,841.8010145783796
Nsanje,27,Southern,M,44,798.7749859098989
Nsanje,27,Southern,M,45,757.452283792031
Nsanje,27,Southern,M,46,717.9351078178128
Nsanje,27,Southern,M,47,681.3135869796363
Nsanje,27,Southern,M,48,647.9113533221182
Nsanje,27,Southern,M,49,617.1322425525439
Nsanje,27,Southern,M,50,588.2438242541499
Nsanje,27,Southern,M,51,561.5697304715526
Nsanje,27,Southern,M,52,535.2192687335717
Nsanje,27,Southern,M,53,508.2726427028763
Nsanje,27,Southern,M,54,481.5644823892667
Nsanje,27,Southern,M,55,456.30414964367804
Nsanje,27,Southern,M,56,431.55481486327324
Nsanje,27,Southern,M,57,410.6549980872535
Nsanje,27,Southern,M,58,395.17175974218264
Nsanje,27,Southern,M,59,383.07814123283134
Nsanje,27,Southern,M,60,371.1378221130352
Nsanje,27,Southern,M,61,360.372798313162
Nsanje,27,Southern,M,62,346.3714540671243
Nsanje,27,Southern,M,63,326.7491322040642
Nsanje,27,Southern,M,64,303.63499091224776
Nsanje,27,Southern,M,65,281.62801187832963
Nsanje,27,Southern,M,66,259.85949856149733
Nsanje,27,Southern,M,67,239.09594790952661
Nsanje,27,Southern,M,68,220.20605646323006
Nsanje,27,Southern,M,69,202.67882625742376
Nsanje,27,Southern,M,70,185.18566258262973
Nsanje,27,Southern,M,71,167.99909768694602
Nsanje,27,Southern,M,72,151.74936239409936
Nsanje,27,Southern,M,73,136.64085589016332
Nsanje,27,Southern,M,74,122.52027878558275
Nsanje,27,Southern,M,75,109.11509883225956
Nsanje,27,Southern,M,76,96.47641582671217
Nsanje,27,Southern,M,77,84.46796364489154
Nsanje,27,Southern,M,78,72.9364428972425
Nsanje,27,Southern,M,79,62.03515297332022
Nsanje,27,Southern,M,80,51.96849305919824
Nsanje,27,Southern,M,81,42.65129682734592
Nsanje,27,Southern,M,82,34.44126285339195
Nsanje,27,Southern,M,83,27.542790323409886
Nsanje,27,Southern,M,84,21.751480051326173
Nsanje,27,Southern,M,85,16.59040060296922
Nsanje,27,Southern,M,86,12.059551978339021
Nsanje,27,Southern,M,87,8.465532956545895
Nsanje,27,Southern,M,88,5.8424100686020966
Nsanje,27,Southern,M,89,4.036883924952469
Nsanje,27,Southern,M,90,2.48685676389477
Nsanje,27,Southern,M,91,1.6862932851067276
Nsanje,27,Southern,M,92,1.2945281784657707
Nsanje,27,Southern,M,93,0.8686965408125567
Nsanje,27,Southern,M,94,0.4087983721470855
Nsanje,27,Southern,M,95,0.15329938955515704
Nsanje,27,Southern,M,96,0.11923285854289993
Nsanje,27,Southern,M,97,0.08516632753064281
Nsanje,27,Southern,M,98,0.051099796518385684
Nsanje,27,Southern,M,99,0.03406653101225712
Nsanje,27,Southern,M,100,0.03406653101225712
Nsanje,27,Southern,F,0,4773.572658092529
Nsanje,27,Southern,F,1,4604.432331616673
Nsanje,27,Southern,F,2,4444.064136876472
Nsanje,27,Southern,F,3,4292.008175703263
Nsanje,27,Southern,F,4,4147.804549928378
Nsanje,27,Southern,F,5,4011.027427914166
Nsanje,27,Southern,F,6,3881.182844960948
Nsanje,27,Southern,F,7,3757.844969431071
Nsanje,27,Southern,F,8,3640.5539031558696
Nsanje,27,Southern,F,9,3528.8667812321846
Nsanje,27,Southern,F,10,3422.4088718188814
Nsanje,27,Southern,F,11,3320.8565428713428
Nsanje,27,Southern,F,12,3223.221864990214
Nsanje,27,Southern,F,13,3128.8575740862616
Nsanje,27,Southern,F,14,3037.627404035437
Nsanje,27,Southern,F,15,2948.3901260488296
Nsanje,27,Southern,F,16,2859.4594468413325
Nsanje,27,Southern,F,17,2776.7118430125597
Nsanje,27,Southern,F,18,2702.3786723438147
Nsanje,27,Southern,F,19,2632.2527182550834
Nsanje,27,Southern,F,20,2562.8251280521035
Nsanje,27,Southern,F,21,2498.2179519873575
Nsanje,27,Southern,F,22,2415.759913672189
Nsanje,27,Southern,F,23,2304.8733552272924
Nsanje,27,Southern,F,24,2177.3452963829077
Nsanje,27,Southern,F,25,2054.126653711574
Nsanje,27,Southern,F,26,1929.3750171446884
Nsanje,27,Southern,F,27,1822.5764424212623
Nsanje,27,Southern,F,28,1745.041017837365
Nsanje,27,Southern,F,29,1686.9405491959606
Nsanje,27,Southern,F,30,1627.375219721029
Nsanje,27,Southern,F,31,1570.824778240682
Nsanje,27,Southern,F,32,1512.00891244802
Nsanje,27,Southern,F,33,1446.3286406563884
Nsanje,27,Southern,F,34,1377.241715763531
Nsanje,27,Southern,F,35,1312.7878390883404
Nsanje,27,Southern,F,36,1251.263684080204
Nsanje,27,Southern,F,37,1192.9077164562077
Nsanje,27,Southern,F,38,1138.5715994916575
Nsanje,27,Southern,F,39,1087.5740025663088
Nsanje,27,Southern,F,40,1038.2797321915725
Nsanje,27,Southern,F,41,991.029453677572
Nsanje,27,Southern,F,42,945.6698676347517
Nsanje,27,Southern,F,43,901.9114085495073
Nsanje,27,Southern,F,44,859.9584756079126
Nsanje,27,Southern,F,45,819.981401465029
Nsanje,27,Southern,F,46,781.6565540762397
Nsanje,27,Southern,F,47,746.1251622304555
Nsanje,27,Southern,F,48,713.8471240963419
Nsanje,27,Southern,F,49,684.1070425226414
Nsanje,27,Southern,F,50,656.104354030566
Nsanje,27,Southern,F,51,630.4181896473242
Nsanje,27,Southern,F,52,604.0677279093433
Nsanje,27,Southern,F,53,575.5710747175902
Nsanje,27,Southern,F,54,546.529357029641
Nsanje,27,Southern,F,55,519.088766299268
Nsanje,27,Southern,F,56,491.73334189642543
Nsanje,27,Southern,F,57,470.50989307578925
Nsanje,27,Southern,F,58,458.2459419113767
Nsanje,27,Southern,F,59,451.6029683639866
Nsanje,27,Southern,F,60,444.6533960374861
Nsanje,27,Southern,F,61,438.9813186239453
Nsanje,27,Southern,F,62,428.8635589133049
Nsanje,27,Southern,F,63,410.9615968663638
Nsanje,27,Southern,F,64,388.068888026127
Nsanje,27,Southern,F,65,366.3514745058131
Nsanje,27,Southern,F,66,344.66812751651145
Nsanje,27,Southern,F,67,323.4617119613814
Nsanje,27,Southern,F,68,303.66905744326
Nsanje,27,Southern,F,69,284.79619926246954
Nsanje,27,Southern,F,70,265.5486092405443
Nsanje,27,Southern,F,71,246.28398595311288
Nsanje,27,Southern,F,72,227.24079511726114
Nsanje,27,Southern,F,73,208.3849702019768
Nsanje,27,Southern,F,74,189.86981059681509
Nsanje,27,Southern,F,75,171.8826822223433
Nsanje,27,Southern,F,76,154.38951854754927
Nsanje,27,Southern,F,77,137.81615121008616
Nsanje,27,Southern,F,78,122.45214572355823
Nsanje,27,Southern,F,79,108.12716943290411
Nsanje,27,Southern,F,80,94.51759029350738
Nsanje,27,Southern,F,81,81.7085746328987
Nsanje,27,Southern,F,82,69.7171557165842
Nsanje,27,Southern,F,83,58.47520048253935
Nsanje,27,Southern,F,84,48.08490852380093
Nsanje,27,Southern,F,85,38.58034637138119
Nsanje,27,Southern,F,86,29.825247901231112
Nsanje,27,Southern,F,87,22.50094373359583
Nsanje,27,Southern,F,88,16.89699938207953
Nsanje,27,Southern,F,89,12.655716271053521
Nsanje,27,Southern,F,90,8.329266832496867
Nsanje,27,Southern,F,91,5.501744758479525
Nsanje,27,Southern,F,92,4.3094161730505265
Nsanje,27,Southern,F,93,2.9637881980663696
Nsanje,27,Southern,F,94,1.430794302514799
Nsanje,27,Southern,F,95,0.6131975582206282
Nsanje,27,Southern,F,96,0.49396469967772827
Nsanje,27,Southern,F,97,0.3576985756286998
Nsanje,27,Southern,F,98,0.23846571708579986
Nsanje,27,Southern,F,99,0.10219959303677137
Nsanje,27,Southern,F,100,0.10219959303677137
Balaka,28,Southern,M,0,7122.936895647961
Balaka,28,Southern,M,1,6854.848981216936
Balaka,28,Southern,M,2,6602.160959086809
Balaka,28,Southern,M,3,6363.924375598854
Balaka,28,Southern,M,4,6139.165817787534
Balaka,28,Southern,M,5,5926.8619540737
Balaka,28,Southern,M,6,5726.039371491815
Balaka,28,Southern,M,7,5535.749616383153
Balaka,28,Southern,M,8,5354.994316475371
Balaka,28,Southern,M,9,5182.775099496126
Balaka,28,Southern,M,10,5019.042046831801
Balaka,28,Southern,M,11,4863.645402641542
Balaka,28,Southern,M,12,4711.243875268315
Balaka,28,Southern,M,13,4559.017063042747
Balaka,28,Southern,M,14,4408.662198827824
Balaka,28,Southern,M,15,4262.625294690785
Balaka,28,Southern,M,16,4117.96115242822
Balaka,28,Southern,M,17,3983.355610809514
Balaka,28,Southern,M,18,3862.5026472423397
Balaka,28,Southern,M,19,3749.586743240295
Balaka,28,Southern,M,20,3638.542787248895
Balaka,28,Southern,M,21,3534.8119081524105
Balaka,28,Southern,M,22,3410.514560245651
Balaka,28,Southern,M,23,3252.472229533683
Balaka,28,Southern,M,24,3075.410907033572
Balaka,28,Southern,M,25,2904.8390043036934
Balaka,28,Southern,M,26,2732.9941769265774
Balaka,28,Southern,M,27,2586.8574355623045
Balaka,28,Southern,M,28,2481.628998057305
Balaka,28,Southern,M,29,2403.456449132813
