Year,Sex,Age_Grp,Variant,Count,Period
1996,F,25-29,GBD_Upper,9339.008867852612,1995-1999
1996,F,30-34,GBD_Upper,8174.812891476519,1995-1999
1996,F,35-39,GBD_Upper,7247.5778548845,1995-1999
1996,F,40-44,GBD_Upper,5544.559496483195,1995-1999
1996,F,45-49,GBD_Upper,5050.7845086304715,1995-1999
1996,F,5-9,GBD_Upper,3476.0280702301525,1995-1999
1996,F,50-54,GBD_Upper,4361.329451742258,1995-1999
1996,F,55-59,GBD_Upper,4127.121071751148,1995-1999
1996,F,60-64,GBD_Upper,4961.437310357785,1995-1999
1996,F,65-69,GBD_Upper,5573.32761990634,1995-1999
1996,F,70-74,GBD_Upper,6077.031952872723,1995-1999
1996,F,75-79,GBD_Upper,5549.876660071556,1995-1999
1996,F,80-84,GBD_Upper,3761.7549766113225,1995-1999
1996,F,85-89,GBD_Upper,1778.2004986457196,1995-1999
1996,F,90-94,GBD_Upper,586.9114922476251,1995-1999
1996,F,95+,GBD_Upper,143.08059462289268,1995-1999
1996,M,1-4,GBD_Upper,38062.31481968384,1995-1999
1996,M,10-14,GBD_Upper,2017.36923830458,1995-1999
1996,M,15-19,GBD_Upper,2925.672123086363,1995-1999
1996,M,20-24,GBD_Upper,5049.681309110083,1995-1999
1996,M,25-29,GBD_Upper,8157.465126462028,1995-1999
1996,M,30-34,GBD_Upper,8489.594142418955,1995-1999
1996,M,35-39,GBD_Upper,8239.7280294338,1995-1999
1996,M,40-44,GBD_Upper,7032.829259726377,1995-1999
1996,M,45-49,GBD_Upper,6781.114355297137,1995-1999
1996,M,5-9,GBD_Upper,4055.466617697943,1995-1999
1996,M,50-54,GBD_Upper,5571.107951879939,1995-1999
1996,M,55-59,GBD_Upper,5256.557206384046,1995-1999
1996,M,60-64,GBD_Upper,5718.052061793292,1995-1999
1996,M,65-69,GBD_Upper,6048.516630343091,1995-1999
1996,M,70-74,GBD_Upper,6603.436626230165,1995-1999
1996,M,75-79,GBD_Upper,5908.258762056497,1995-1999
1996,M,80-84,GBD_Upper,3686.754213476256,1995-1999
1996,M,85-89,GBD_Upper,1737.6127946516763,1995-1999
1996,M,90-94,GBD_Upper,553.0644683725569,1995-1999
1996,M,95+,GBD_Upper,117.05441185362342,1995-1999
1997,F,1-4,GBD_Upper,29377.012998051352,1995-1999
1997,F,10-14,GBD_Upper,1543.775990832935,1995-1999
1997,F,15-19,GBD_Upper,2612.6089489544356,1995-1999
1997,F,20-24,GBD_Upper,6013.994088302514,1995-1999
1997,F,25-29,GBD_Upper,10104.908537299287,1995-1999
1997,F,30-34,GBD_Upper,8872.26850442887,1995-1999
1997,F,35-39,GBD_Upper,7915.588867346828,1995-1999
1997,F,40-44,GBD_Upper,5987.253810877208,1995-1999
1997,F,45-49,GBD_Upper,5405.216398889281,1995-1999
1997,F,5-9,GBD_Upper,3370.68523984642,1995-1999
1997,F,50-54,GBD_Upper,4637.432957949052,1995-1999
1997,F,55-59,GBD_Upper,4219.830832884247,1995-1999
1997,F,60-64,GBD_Upper,4911.5781433993825,1995-1999
1997,F,65-69,GBD_Upper,5652.378492183053,1995-1999
1997,F,70-74,GBD_Upper,6093.5952908841455,1995-1999
1997,F,75-79,GBD_Upper,5576.066439867771,1995-1999
1997,F,80-84,GBD_Upper,3790.5185923496083,1995-1999
1997,F,85-89,GBD_Upper,1861.5430026167226,1995-1999
1997,F,90-94,GBD_Upper,603.4500536636299,1995-1999
1997,F,95+,GBD_Upper,149.30088072033396,1995-1999
1997,M,1-4,GBD_Upper,34071.75666912473,1995-1999
1997,M,10-14,GBD_Upper,1972.6907361158917,1995-1999
1997,M,15-19,GBD_Upper,2792.5283749067357,1995-1999
1997,M,20-24,GBD_Upper,5067.794688113885,1995-1999
1997,M,25-29,GBD_Upper,8615.396256250018,1995-1999
1997,M,30-34,GBD_Upper,8996.119618398337,1995-1999
1997,M,35-39,GBD_Upper,8750.804354733169,1995-1999
1997,M,40-44,GBD_Upper,7353.780062626936,1995-1999
1997,M,45-49,GBD_Upper,7118.47915656557,1995-1999
1997,M,5-9,GBD_Upper,3920.9682358677032,1995-1999
1997,M,50-54,GBD_Upper,5844.071372710956,1995-1999
1997,M,55-59,GBD_Upper,5363.244538695998,1995-1999
1997,M,60-64,GBD_Upper,5752.463953445945,1995-1999
1997,M,65-69,GBD_Upper,6184.524452404398,1995-1999
1997,M,70-74,GBD_Upper,6641.7208985345205,1995-1999
1997,M,75-79,GBD_Upper,6021.671572370849,1995-1999
1997,M,80-84,GBD_Upper,3702.4308343085854,1995-1999
1997,M,85-89,GBD_Upper,1784.4793684298334,1995-1999
1997,M,90-94,GBD_Upper,562.1336451591051,1995-1999
1997,M,95+,GBD_Upper,119.78022799862592,1995-1999
1998,F,1-4,GBD_Upper,27481.525893763024,1995-1999
1998,F,10-14,GBD_Upper,1550.6021998589194,1995-1999
1998,F,15-19,GBD_Upper,2488.8838904337936,1995-1999
1998,F,20-24,GBD_Upper,6266.348092045758,1995-1999
1998,F,25-29,GBD_Upper,10820.166396107485,1995-1999
1998,F,30-34,GBD_Upper,9565.50778357674,1995-1999
1998,F,35-39,GBD_Upper,8538.28453458997,1995-1999
1998,F,40-44,GBD_Upper,6445.710668062812,1995-1999
1998,F,45-49,GBD_Upper,5820.586017844655,1995-1999
1998,F,5-9,GBD_Upper,3381.4835946525827,1995-1999
1998,F,50-54,GBD_Upper,4895.438541938769,1995-1999
1998,F,55-59,GBD_Upper,4330.6718521303965,1995-1999
1998,F,60-64,GBD_Upper,4898.729999606057,1995-1999
1998,F,65-69,GBD_Upper,5829.771281119855,1995-1999
1998,F,70-74,GBD_Upper,6153.0792749711445,1995-1999
1998,F,75-79,GBD_Upper,5624.571217716421,1995-1999
1998,F,80-84,GBD_Upper,3911.2582231831393,1995-1999
1998,F,85-89,GBD_Upper,1913.1452013724058,1995-1999
1998,F,90-94,GBD_Upper,617.837683683556,1995-1999
1998,F,95+,GBD_Upper,153.39266306312194,1995-1999
1998,M,1-4,GBD_Upper,31794.99950219217,1995-1999
1998,M,10-14,GBD_Upper,1973.9718311191193,1995-1999
1998,M,15-19,GBD_Upper,2725.4559542993848,1995-1999
1998,M,20-24,GBD_Upper,5123.470232757583,1995-1999
1998,M,25-29,GBD_Upper,9025.013101858942,1995-1999
1998,M,30-34,GBD_Upper,9516.915510069122,1995-1999
1998,M,35-39,GBD_Upper,9263.436884065046,1995-1999
1998,M,40-44,GBD_Upper,7706.6560123471245,1995-1999
1998,M,45-49,GBD_Upper,7427.968768710022,1995-1999
1998,M,5-9,GBD_Upper,3841.8098488672845,1995-1999
1998,M,50-54,GBD_Upper,6142.835919239279,1995-1999
1998,M,55-59,GBD_Upper,5540.488903973182,1995-1999
1998,M,60-64,GBD_Upper,5845.713162613938,1995-1999
1998,M,65-69,GBD_Upper,6394.244762220899,1995-1999
1998,M,70-74,GBD_Upper,6692.264766577265,1995-1999
1998,M,75-79,GBD_Upper,6116.395834819537,1995-1999
1998,M,80-84,GBD_Upper,3785.218301498878,1995-1999
1998,M,85-89,GBD_Upper,1810.1343445568154,1995-1999
1998,M,90-94,GBD_Upper,570.3103496654824,1995-1999
1998,M,95+,GBD_Upper,122.02835165763044,1995-1999
1999,F,1-4,GBD_Upper,25724.533576473124,1995-1999
1999,F,10-14,GBD_Upper,1564.174409832118,1995-1999
1999,F,15-19,GBD_Upper,2367.004321443714,1995-1999
1999,F,20-24,GBD_Upper,6389.840641885193,1995-1999
1999,F,25-29,GBD_Upper,11422.34638968057,1995-1999
1999,F,30-34,GBD_Upper,10136.415834257099,1995-1999
1999,F,35-39,GBD_Upper,9098.85942167422,1995-1999
1999,F,40-44,GBD_Upper,6872.457096229737,1995-1999
1999,F,45-49,GBD_Upper,6039.804608809518,1995-1999
1999,F,5-9,GBD_Upper,3319.8950510838745,1995-1999
1999,F,50-54,GBD_Upper,5083.667206517612,1995-1999
1999,F,55-59,GBD_Upper,4373.892208170296,1995-1999
1999,F,60-64,GBD_Upper,4840.16282913405,1995-1999
1999,F,65-69,GBD_Upper,5789.186961244023,1995-1999
1999,F,70-74,GBD_Upper,6110.673759360306,1995-1999
1999,F,75-79,GBD_Upper,5623.532358353841,1995-1999
1999,F,80-84,GBD_Upper,3914.4183450636124,1995-1999
1999,F,85-89,GBD_Upper,1949.5616691110981,1995-1999
1999,F,90-94,GBD_Upper,627.1663575115723,1995-1999
1999,F,95+,GBD_Upper,155.2022612831618,1995-1999
1999,M,1-4,GBD_Upper,29861.460760829083,1995-1999
1999,M,10-14,GBD_Upper,1991.9754768391701,1995-1999
1999,M,15-19,GBD_Upper,2640.5307449434295,1995-1999
1999,M,20-24,GBD_Upper,5127.77443442808,1995-1999
1999,M,25-29,GBD_Upper,9309.443857669017,1995-1999
1999,M,30-34,GBD_Upper,9889.840360323842,1995-1999
1999,M,35-39,GBD_Upper,9637.042703763595,1995-1999
1999,M,40-44,GBD_Upper,8012.786097651852,1995-1999
1999,M,45-49,GBD_Upper,7664.848421271062,1995-1999
1999,M,5-9,GBD_Upper,3747.8094404326425,1995-1999
1999,M,50-54,GBD_Upper,6324.1546035815545,1995-1999
1999,M,55-59,GBD_Upper,5627.725689587088,1995-1999
1999,M,60-64,GBD_Upper,5857.589613595984,1995-1999
1999,M,65-69,GBD_Upper,6392.4748463210335,1995-1999
1999,M,70-74,GBD_Upper,6688.746864778236,1995-1999
1999,M,75-79,GBD_Upper,6114.067383263446,1995-1999
1999,M,80-84,GBD_Upper,3789.0171477113886,1995-1999
1999,M,85-89,GBD_Upper,1823.9697042607982,1995-1999
1999,M,90-94,GBD_Upper,582.5125487021477,1995-1999
1999,M,95+,GBD_Upper,124.5946365068616,1995-1999
2000,F,1-4,GBD_Upper,24392.207114979683,2000-2004
2000,F,10-14,GBD_Upper,1598.21273342251,2000-2004
2000,F,15-19,GBD_Upper,2285.9332235990764,2000-2004
2000,F,20-24,GBD_Upper,6396.713100433667,2000-2004
2000,F,25-29,GBD_Upper,11790.192451384646,2000-2004
2000,F,30-34,GBD_Upper,10768.285329770095,2000-2004
2000,F,35-39,GBD_Upper,9662.551705518072,2000-2004
2000,F,40-44,GBD_Upper,7192.782734810457,2000-2004
2000,F,45-49,GBD_Upper,6199.312338892174,2000-2004
2000,F,5-9,GBD_Upper,3294.821985309001,2000-2004
2000,F,50-54,GBD_Upper,5210.904908360906,2000-2004
2000,F,55-59,GBD_Upper,4392.978374067674,2000-2004
2000,F,60-64,GBD_Upper,4744.192573116087,2000-2004
2000,F,65-69,GBD_Upper,5618.126095613775,2000-2004
2000,F,70-74,GBD_Upper,6021.417790632136,2000-2004
2000,F,75-79,GBD_Upper,5579.96375354954,2000-2004
2000,F,80-84,GBD_Upper,3880.44666359096,2000-2004
2000,F,85-89,GBD_Upper,1960.5747644821329,2000-2004
2000,F,90-94,GBD_Upper,642.0654139025839,2000-2004
2000,F,95+,GBD_Upper,157.50386785663846,2000-2004
2000,M,1-4,GBD_Upper,28520.602453273288,2000-2004
2000,M,10-14,GBD_Upper,2012.2882422056673,2000-2004
2000,M,15-19,GBD_Upper,2637.642969644741,2000-2004
2000,M,20-24,GBD_Upper,5165.242950874141,2000-2004
2000,M,25-29,GBD_Upper,9459.85361848341,2000-2004
2000,M,30-34,GBD_Upper,10349.600650103934,2000-2004
2000,M,35-39,GBD_Upper,9945.747930041387,2000-2004
2000,M,40-44,GBD_Upper,8226.196631267187,2000-2004
2000,M,45-49,GBD_Upper,7791.63715123564,2000-2004
2000,M,5-9,GBD_Upper,3715.5875387908245,2000-2004
2000,M,50-54,GBD_Upper,6410.9924052019705,2000-2004
2000,M,55-59,GBD_Upper,5668.983833606235,2000-2004
2000,M,60-64,GBD_Upper,5871.910377952118,2000-2004
2000,M,65-69,GBD_Upper,6318.760967716212,2000-2004
2000,M,70-74,GBD_Upper,6676.809952709539,2000-2004
2000,M,75-79,GBD_Upper,6102.257577459626,2000-2004
2000,M,80-84,GBD_Upper,3789.510037566372,2000-2004
2000,M,85-89,GBD_Upper,1836.90055393648,2000-2004
2000,M,90-94,GBD_Upper,597.1074579684764,2000-2004
2000,M,95+,GBD_Upper,127.15684775853941,2000-2004
2001,F,1-4,GBD_Upper,23142.578270590642,2000-2004
2001,F,10-14,GBD_Upper,1642.314383700737,2000-2004
2001,F,15-19,GBD_Upper,2261.1489707473847,2000-2004
2001,F,20-24,GBD_Upper,6282.163545581479,2000-2004
2001,F,25-29,GBD_Upper,12026.770579855021,2000-2004
2001,F,30-34,GBD_Upper,11382.56327856715,2000-2004
2001,F,35-39,GBD_Upper,10054.169754279974,2000-2004
2001,F,40-44,GBD_Upper,7511.88048127915,2000-2004
2001,F,45-49,GBD_Upper,6369.950104878694,2000-2004
2001,F,5-9,GBD_Upper,3274.310664704508,2000-2004
2001,F,50-54,GBD_Upper,5250.8864246406365,2000-2004
2001,F,55-59,GBD_Upper,4418.501621755862,2000-2004
2001,F,60-64,GBD_Upper,4653.903343536912,2000-2004
2001,F,65-69,GBD_Upper,5418.910219791775,2000-2004
2001,F,70-74,GBD_Upper,6024.569658401838,2000-2004
2001,F,75-79,GBD_Upper,5556.247060567497,2000-2004
2001,F,80-84,GBD_Upper,3854.5587946798014,2000-2004
2001,F,85-89,GBD_Upper,1977.9546345001602,2000-2004
2001,F,90-94,GBD_Upper,658.8823618126041,2000-2004
2001,F,95+,GBD_Upper,160.03856747004278,2000-2004
2001,M,1-4,GBD_Upper,27134.319907678866,2000-2004
2001,M,10-14,GBD_Upper,2026.3206978655558,2000-2004
2001,M,15-19,GBD_Upper,2691.8699033543426,2000-2004
2001,M,20-24,GBD_Upper,5070.30360628798,2000-2004
2001,M,25-29,GBD_Upper,9427.310717671071,2000-2004
2001,M,30-34,GBD_Upper,10678.992986531126,2000-2004
2001,M,35-39,GBD_Upper,10243.563189121152,2000-2004
2001,M,40-44,GBD_Upper,8427.22741290466,2000-2004
2001,M,45-49,GBD_Upper,7927.968339884759,2000-2004
2001,M,5-9,GBD_Upper,3697.8897273864204,2000-2004
2001,M,50-54,GBD_Upper,6503.6144649504395,2000-2004
2001,M,55-59,GBD_Upper,5728.395118212418,2000-2004
2001,M,60-64,GBD_Upper,5858.254501695464,2000-2004
2001,M,65-69,GBD_Upper,6212.908058043545,2000-2004
2001,M,70-74,GBD_Upper,6733.158120414422,2000-2004
2001,M,75-79,GBD_Upper,6057.0811003698755,2000-2004
2001,M,80-84,GBD_Upper,3792.1924400961097,2000-2004
2001,M,85-89,GBD_Upper,1851.346568060883,2000-2004
2001,M,90-94,GBD_Upper,613.4382859245708,2000-2004
2001,M,95+,GBD_Upper,130.80148056114336,2000-2004
2002,F,1-4,GBD_Upper,21985.073777667254,2000-2004
2002,F,10-14,GBD_Upper,1654.1612098230796,2000-2004
2002,F,15-19,GBD_Upper,2289.5347415488336,2000-2004
2002,F,20-24,GBD_Upper,6076.903785895608,2000-2004
2002,F,25-29,GBD_Upper,12176.711085060972,2000-2004
2002,F,30-34,GBD_Upper,11852.89729946468,2000-2004
2002,F,35-39,GBD_Upper,10388.015520930861,2000-2004
2002,F,40-44,GBD_Upper,7753.742060989163,2000-2004
2002,F,45-49,GBD_Upper,6504.226179667106,2000-2004
2002,F,5-9,GBD_Upper,3282.2726216316614,2000-2004
2002,F,50-54,GBD_Upper,5262.941204345967,2000-2004
2002,F,55-59,GBD_Upper,4450.235277807032,2000-2004
2002,F,60-64,GBD_Upper,4618.413616706725,2000-2004
2002,F,65-69,GBD_Upper,5200.918624215379,2000-2004
2002,F,70-74,GBD_Upper,6013.276118250648,2000-2004
2002,F,75-79,GBD_Upper,5535.499689715775,2000-2004
2002,F,80-84,GBD_Upper,3825.328126196684,2000-2004
2002,F,85-89,GBD_Upper,1987.8691215610486,2000-2004
2002,F,90-94,GBD_Upper,690.2033646398287,2000-2004
2002,F,95+,GBD_Upper,164.7806101876445,2000-2004
2002,M,1-4,GBD_Upper,25683.34441326425,2000-2004
2002,M,10-14,GBD_Upper,2027.6283736497667,2000-2004
2002,M,15-19,GBD_Upper,2761.908215519314,2000-2004
2002,M,20-24,GBD_Upper,4977.204329395675,2000-2004
2002,M,25-29,GBD_Upper,9331.064688218263,2000-2004
2002,M,30-34,GBD_Upper,10795.871486519065,2000-2004
2002,M,35-39,GBD_Upper,10504.725522365668,2000-2004
2002,M,40-44,GBD_Upper,8582.393733913388,2000-2004
2002,M,45-49,GBD_Upper,8010.609318012361,2000-2004
2002,M,5-9,GBD_Upper,3655.489625217165,2000-2004
2002,M,50-54,GBD_Upper,6552.722587246291,2000-2004
2002,M,55-59,GBD_Upper,5828.02293730488,2000-2004
2002,M,60-64,GBD_Upper,5887.557738590994,2000-2004
2002,M,65-69,GBD_Upper,6117.851653722568,2000-2004
2002,M,70-74,GBD_Upper,6824.142048780375,2000-2004
2002,M,75-79,GBD_Upper,6019.518453858469,2000-2004
2002,M,80-84,GBD_Upper,3814.664238368659,2000-2004
2002,M,85-89,GBD_Upper,1872.9081712839402,2000-2004
2002,M,90-94,GBD_Upper,633.2773963613843,2000-2004
2002,M,95+,GBD_Upper,136.86625793089627,2000-2004
2003,F,1-4,GBD_Upper,20482.195574755304,2000-2004
2003,F,10-14,GBD_Upper,1659.936370252908,2000-2004
2003,F,15-19,GBD_Upper,2357.3516548955345,2000-2004
2003,F,20-24,GBD_Upper,5747.005833512973,2000-2004
2003,F,25-29,GBD_Upper,12238.481798701197,2000-2004
2003,F,30-34,GBD_Upper,12269.966800871029,2000-2004
2003,F,35-39,GBD_Upper,10691.064603743378,2000-2004
2003,F,40-44,GBD_Upper,7933.121133208568,2000-2004
2003,F,45-49,GBD_Upper,6672.176911668684,2000-2004
2003,F,5-9,GBD_Upper,3203.2131676470744,2000-2004
2003,F,50-54,GBD_Upper,5298.873881807002,2000-2004
2003,F,55-59,GBD_Upper,4461.412481480384,2000-2004
2003,F,60-64,GBD_Upper,4535.812977558694,2000-2004
2003,F,65-69,GBD_Upper,4983.162019224344,2000-2004
2003,F,70-74,GBD_Upper,6058.159010727661,2000-2004
2003,F,75-79,GBD_Upper,5488.890589198074,2000-2004
2003,F,80-84,GBD_Upper,3785.815198368387,2000-2004
2003,F,85-89,GBD_Upper,2030.7430929778184,2000-2004
2003,F,90-94,GBD_Upper,704.0532352138005,2000-2004
2003,F,95+,GBD_Upper,165.79097121907614,2000-2004
2003,M,1-4,GBD_Upper,23770.000406783238,2000-2004
2003,M,10-14,GBD_Upper,2012.3225197125125,2000-2004
2003,M,15-19,GBD_Upper,2890.169767947144,2000-2004
2003,M,20-24,GBD_Upper,4825.84193901164,2000-2004
2003,M,25-29,GBD_Upper,9240.75693976763,2000-2004
2003,M,30-34,GBD_Upper,10923.710043404124,2000-2004
2003,M,35-39,GBD_Upper,10604.632417239402,2000-2004
2003,M,40-44,GBD_Upper,8714.502008505313,2000-2004
2003,M,45-49,GBD_Upper,8091.621784084303,2000-2004
2003,M,5-9,GBD_Upper,3602.35617938717,2000-2004
2003,M,50-54,GBD_Upper,6560.62211180357,2000-2004
2003,M,55-59,GBD_Upper,5862.556458039368,2000-2004
2003,M,60-64,GBD_Upper,5850.523746714485,2000-2004
2003,M,65-69,GBD_Upper,6009.841965972446,2000-2004
2003,M,70-74,GBD_Upper,6879.895656565276,2000-2004
2003,M,75-79,GBD_Upper,5961.037657655635,2000-2004
2003,M,80-84,GBD_Upper,3816.5317663428673,2000-2004
2003,M,85-89,GBD_Upper,1882.6469271772892,2000-2004
2003,M,90-94,GBD_Upper,640.0855364586129,2000-2004
2003,M,95+,GBD_Upper,140.34312849980472,2000-2004
2004,F,1-4,GBD_Upper,19239.875103620547,2000-2004
2004,F,10-14,GBD_Upper,1655.6196071655243,2000-2004
2004,F,15-19,GBD_Upper,2405.44507166312,2000-2004
2004,F,20-24,GBD_Upper,5443.499469254837,2000-2004
2004,F,25-29,GBD_Upper,12184.573608130826,2000-2004
2004,F,30-34,GBD_Upper,12189.273769774734,2000-2004
2004,F,35-39,GBD_Upper,10853.602768328063,2000-2004
2004,F,40-44,GBD_Upper,8022.434197388601,2000-2004
2004,F,45-49,GBD_Upper,6801.303944829164,2000-2004
2004,F,5-9,GBD_Upper,3141.220846431193,2000-2004
2004,F,50-54,GBD_Upper,5204.013047128923,2000-2004
2004,F,55-59,GBD_Upper,4416.82001445421,2000-2004
2004,F,60-64,GBD_Upper,4452.455630767582,2000-2004
2004,F,65-69,GBD_Upper,4797.8785214127265,2000-2004
2004,F,70-74,GBD_Upper,5911.051660673963,2000-2004
2004,F,75-79,GBD_Upper,5488.987876261028,2000-2004
2004,F,80-84,GBD_Upper,3785.6681993534926,2000-2004
2004,F,85-89,GBD_Upper,2050.022034036635,2000-2004
2004,F,90-94,GBD_Upper,717.4997065978546,2000-2004
2004,F,95+,GBD_Upper,169.02533060730374,2000-2004
2004,M,1-4,GBD_Upper,22305.194271642726,2000-2004
2004,M,10-14,GBD_Upper,2034.274050533949,2000-2004
2004,M,15-19,GBD_Upper,3021.1633902009503,2000-2004
2004,M,20-24,GBD_Upper,4631.333601310654,2000-2004
2004,M,25-29,GBD_Upper,9000.76542490517,2000-2004
2004,M,30-34,GBD_Upper,10888.078642540806,2000-2004
2004,M,35-39,GBD_Upper,10716.003897144747,2000-2004
2004,M,40-44,GBD_Upper,8744.84921042842,2000-2004
2004,M,45-49,GBD_Upper,8094.983338930866,2000-2004
2004,M,5-9,GBD_Upper,3558.861147309554,2000-2004
2004,M,50-54,GBD_Upper,6513.830001876781,2000-2004
2004,M,55-59,GBD_Upper,5883.30503039931,2000-2004
2004,M,60-64,GBD_Upper,5849.49930051598,2000-2004
2004,M,65-69,GBD_Upper,5965.427720952626,2000-2004
2004,M,70-74,GBD_Upper,6800.136032307,2000-2004
2004,M,75-79,GBD_Upper,5969.551995938372,2000-2004
2004,M,80-84,GBD_Upper,3809.319966101867,2000-2004
2004,M,85-89,GBD_Upper,1891.1028128551611,2000-2004
2004,M,90-94,GBD_Upper,648.6467607568048,2000-2004
2004,M,95+,GBD_Upper,145.29371494626656,2000-2004
2005,F,1-4,GBD_Upper,18276.68077857881,2005-2009
2005,F,10-14,GBD_Upper,1675.5916863255525,2005-2009
2005,F,15-19,GBD_Upper,2531.1824557368946,2005-2009
2005,F,20-24,GBD_Upper,5157.012836394414,2005-2009
2005,F,25-29,GBD_Upper,11707.725849416654,2005-2009
2005,F,30-34,GBD_Upper,12001.452237367466,2005-2009
2005,F,35-39,GBD_Upper,10957.31920174623,2005-2009
2005,F,40-44,GBD_Upper,7886.3387645025205,2005-2009
2005,F,45-49,GBD_Upper,6791.510580660442,2005-2009
2005,F,5-9,GBD_Upper,3089.761910239563,2005-2009
2005,F,50-54,GBD_Upper,5037.293121889728,2005-2009
2005,F,55-59,GBD_Upper,4330.045332606607,2005-2009
2005,F,60-64,GBD_Upper,4328.026924605822,2005-2009
2005,F,65-69,GBD_Upper,4597.320474082625,2005-2009
2005,F,70-74,GBD_Upper,5671.144880015419,2005-2009
2005,F,75-79,GBD_Upper,5474.004138670641,2005-2009
2005,F,80-84,GBD_Upper,3783.400378837891,2005-2009
2005,F,85-89,GBD_Upper,2062.840741463146,2005-2009
2005,F,90-94,GBD_Upper,731.3590703283847,2005-2009
2005,F,95+,GBD_Upper,171.99772362711468,2005-2009
2005,M,1-4,GBD_Upper,21032.665736361272,2005-2009
2005,M,10-14,GBD_Upper,2052.720212462575,2005-2009
2005,M,15-19,GBD_Upper,3125.466582329827,2005-2009
2005,M,20-24,GBD_Upper,4420.8907325895025,2005-2009
2005,M,25-29,GBD_Upper,8627.318243902911,2005-2009
2005,M,30-34,GBD_Upper,10722.076260811578,2005-2009
2005,M,35-39,GBD_Upper,10823.993362298579,2005-2009
2005,M,40-44,GBD_Upper,8624.264803794656,2005-2009
2005,M,45-49,GBD_Upper,8068.683408882893,2005-2009
2005,M,5-9,GBD_Upper,3558.753546315249,2005-2009
2005,M,50-54,GBD_Upper,6369.568647885981,2005-2009
2005,M,55-59,GBD_Upper,5833.9587844965035,2005-2009
2005,M,60-64,GBD_Upper,5824.646941621299,2005-2009
2005,M,65-69,GBD_Upper,5897.302697961517,2005-2009
2005,M,70-74,GBD_Upper,6651.162647172007,2005-2009
2005,M,75-79,GBD_Upper,6019.905614444162,2005-2009
2005,M,80-84,GBD_Upper,3797.367474591362,2005-2009
2005,M,85-89,GBD_Upper,1895.9725960318162,2005-2009
2005,M,90-94,GBD_Upper,656.9518809892858,2005-2009
2005,M,95+,GBD_Upper,150.91310167937476,2005-2009
2006,F,1-4,GBD_Upper,17087.43975612384,2005-2009
2006,F,10-14,GBD_Upper,1709.052432898274,2005-2009
2006,F,15-19,GBD_Upper,2605.9052474965233,2005-2009
2006,F,20-24,GBD_Upper,4870.120698970893,2005-2009
2006,F,25-29,GBD_Upper,10986.771168496894,2005-2009
2006,F,30-34,GBD_Upper,11609.694682442841,2005-2009
2006,F,35-39,GBD_Upper,10880.19996158708,2005-2009
2006,F,40-44,GBD_Upper,7654.197852865327,2005-2009
2006,F,45-49,GBD_Upper,6642.640899645545,2005-2009
2006,F,5-9,GBD_Upper,3039.6902320598306,2005-2009
2006,F,50-54,GBD_Upper,4845.075488998119,2005-2009
2006,F,55-59,GBD_Upper,4182.080848949703,2005-2009
2006,F,60-64,GBD_Upper,4198.854290737249,2005-2009
2006,F,65-69,GBD_Upper,4419.786160554374,2005-2009
2006,F,70-74,GBD_Upper,5374.335971628098,2005-2009
2006,F,75-79,GBD_Upper,5523.367558071741,2005-2009
2006,F,80-84,GBD_Upper,3793.632217458176,2005-2009
2006,F,85-89,GBD_Upper,2082.201181411818,2005-2009
2006,F,90-94,GBD_Upper,749.3859724463001,2005-2009
2006,F,95+,GBD_Upper,176.6947783255614,2005-2009
2006,M,1-4,GBD_Upper,19740.378309866268,2005-2009
2006,M,10-14,GBD_Upper,2115.034556164513,2005-2009
2006,M,15-19,GBD_Upper,3274.180959560842,2005-2009
2006,M,20-24,GBD_Upper,4253.382262348878,2005-2009
2006,M,25-29,GBD_Upper,8180.389276296447,2005-2009
2006,M,30-34,GBD_Upper,10301.40347517497,2005-2009
2006,M,35-39,GBD_Upper,10796.362216021926,2005-2009
2006,M,40-44,GBD_Upper,8473.227206138099,2005-2009
2006,M,45-49,GBD_Upper,7948.519373891805,2005-2009
2006,M,5-9,GBD_Upper,3559.7201231486033,2005-2009
2006,M,50-54,GBD_Upper,6228.077851310395,2005-2009
2006,M,55-59,GBD_Upper,5788.766506314459,2005-2009
2006,M,60-64,GBD_Upper,5821.985094389775,2005-2009
2006,M,65-69,GBD_Upper,5846.887547330997,2005-2009
2006,M,70-74,GBD_Upper,6518.9681253381805,2005-2009
2006,M,75-79,GBD_Upper,6105.375551852242,2005-2009
2006,M,80-84,GBD_Upper,3793.5316149661476,2005-2009
2006,M,85-89,GBD_Upper,1912.7277171952305,2005-2009
2006,M,90-94,GBD_Upper,665.5442747473963,2005-2009
2006,M,95+,GBD_Upper,156.9875804840485,2005-2009
2007,F,1-4,GBD_Upper,16074.446772709029,2005-2009
2007,F,10-14,GBD_Upper,1745.318921317099,2005-2009
2007,F,15-19,GBD_Upper,2667.800079589882,2005-2009
2007,F,20-24,GBD_Upper,4549.64602871184,2005-2009
2007,F,25-29,GBD_Upper,10100.985555363128,2005-2009
2007,F,30-34,GBD_Upper,10998.665763288895,2005-2009
2007,F,35-39,GBD_Upper,10617.30112109512,2005-2009
2007,F,40-44,GBD_Upper,7259.291965024176,2005-2009
2007,F,45-49,GBD_Upper,6384.870418891605,2005-2009
2007,F,5-9,GBD_Upper,2997.65823200953,2005-2009
2007,F,50-54,GBD_Upper,4590.757830820094,2005-2009
2007,F,55-59,GBD_Upper,4000.3832769319893,2005-2009
