,RealFacility_ID,year,month,service,disruption,mean_all_service
432,Kapenda Health Centre,2025,2,all,0.0,0.0
433,Kapeni Health Centre,2025,2,all,0.0,0.0
434,Kaphuka Health Centre,2025,2,all,0.011614825174196753,0.011614825174196753
435,Kapire Health Centre,2025,2,all,0.0,0.0
436,Kaporo Rural Hospital,2025,2,all,0.011586730529789275,0.011586730529789275
437,Karonga District Hospital,2025,2,all,0.007533404941383229,0.007533404941383229
438,Kaseye Mission Hospital,2025,2,all,0.0,0.0
439,Kasina Health Centre,2025,2,all,0.0,0.0
440,Kasinje Health Centre,2025,2,all,0.0,0.0
441,Kasoba Health Centre,2025,2,all,0.005733303275293527,0.005733303275293527
442,Kasungu District Hospital,2025,2,all,0.0,0.0
443,Katchale Health Centre,2025,2,all,0.004620783410492948,0.004620783410492948
444,Katimbila Health Centre,2025,2,all,0.0,0.0
445,Katowo Rural Hospital,2025,2,all,0.0009531790422734743,0.0009531790422734743
446,Katsekera Health Centre,2025,2,all,0.0,0.0
447,Katuli Health Centre,2025,2,all,0.016692549671809064,0.016692549671809064
448,Kaundu Health Centre,2025,2,all,0.0,0.0
449,Kavuzi Health Centre,2025,2,all,0.0,0.0
450,Kawamba Health Centre,2025,2,all,0.0,0.0
451,Kaweche Health Centre,2025,2,all,0.0,0.0
452,Kawinga Dispensary,2025,2,all,0.0,0.0
453,Kayembe Health Centre,2025,2,all,0.0,0.0
454,Khanda Health Centre,2025,2,all,0.0,0.0
455,Khola Health Centre,2025,2,all,0.0,0.0
456,Khondowe Health Centre,2025,2,all,0.0,0.0
457,Khosolo Health Centre,2025,2,all,0.006660452302239292,0.006660452302239292
458,Khuwi Health Centre,2025,2,all,0.0027432823675942373,0.0027432823675942373
459,Khuyukuyu Health Centre,2025,2,all,0.0,0.0
460,Kochilira Rural Hospital,2025,2,all,0.004332001037753432,0.004332001037753432
461,Kukalanga Dispensary,2025,2,all,0.0,0.0
462,Kunenekude Health Centre,2025,2,all,0.0012037932719372072,0.0012037932719372072
463,Kwitanda Health Centre,2025,2,all,0.0,0.0
464,Lambulira Health Centre,2025,2,all,0.0,0.0
465,Lemwe Health Centre,2025,2,all,0.0,0.0
466,Lilongwe City Assembly Chinsapo,2025,2,all,0.0,0.0
467,Limbe Health Centre,2025,2,all,0.0,0.0
468,Lirangwe Health Centre,2025,2,all,0.0022009661887784932,0.0022009661887784932
469,Liuzi Health Centre,2025,2,all,0.030958729986052477,0.030958729986052477
470,Livwezi Health Centre,2025,2,all,0.0,0.0
471,Liwonde Medical Clinic,2025,2,all,0.0,0.0
472,Lizulu Health Centre,2025,2,all,0.01237081211759863,0.01237081211759863
473,Lobi Health Centre,2025,2,all,0.0179424469130609,0.0179424469130609
474,Lulwe Health Centre,2025,2,all,0.0,0.0
475,Lundu Health Centre,2025,2,all,0.0,0.0
476,Lungwena Health Centre,2025,2,all,0.006569605833666159,0.006569605833666159
477,Lupembe Health Centre,2025,2,all,0.0,0.0
478,Lura Health Centre,2025,2,all,0.022234988533530987,0.022234988533530987
479,Luwalika Health Centre,2025,2,all,0.01525712239784253,0.01525712239784253
480,Luwani Health Centre,2025,2,all,0.0,0.0
481,Luwawa Health Centre,2025,2,all,0.0,0.0
482,Luwerezi Health Centre,2025,2,all,0.0,0.0
483,Luzi Health Centre,2025,2,all,0.0,0.0
484,Lwazi Health Centre,2025,2,all,0.0,0.0
485,M'mambo Heaith Centre,2025,2,all,0.0,0.0
486,Mabili Health Centre,2025,2,all,0.0,0.0
487,Machinga District Hospital,2025,2,all,0.0,0.0
488,Machinjiri Health Centre,2025,2,all,0.0,0.0
489,Madziabango Health Centre,2025,2,all,0.0,0.0
490,Maganga Health Centre,2025,2,all,0.0,0.0
491,Magareta Health Centre,2025,2,all,0.0,0.0
492,Makanjira Health Centre,2025,2,all,0.006117068760441127,0.006117068760441127
493,Makapwa Health Centre,2025,2,all,0.0,0.0
494,Makhanga Health Centre,2025,2,all,0.0,0.0
495,Makiyoni Health Centre,2025,2,all,0.0,0.0
496,Makwapala Health Centre,2025,2,all,0.0,0.0
497,Malambo Health Centre,2025,2,all,0.0,0.0
498,Malembo Health Centre,2025,2,all,0.0,0.0
499,Malombe Dispensary,2025,2,all,0.0,0.0
500,Malomo Health Centre,2025,2,all,0.0,0.0
501,Malukula Health Centre,2025,2,all,0.0,0.0
502,Maluwa Health Centre,2025,2,all,0.004324109080480896,0.004324109080480896
503,Mangamba Health Centre,2025,2,all,0.0,0.0
504,Mangochi District Hospital,2025,2,all,0.0019561364199754123,0.0019561364199754123
505,Mangunda Health Centre,2025,2,all,0.0,0.0
506,Manjawira Health Centre,2025,2,all,0.0,0.0
507,Manolo Health Center,2025,2,all,0.0,0.0
508,Maonde Health Centre,2025,2,all,0.0,0.0
509,Masenjere Health Centre,2025,2,all,0.0,0.0
510,Matanda Health Centre,2025,2,all,0.0,0.0
511,Matapila Health Centre,2025,2,all,0.0,0.0
512,Matiki Health Centre,2025,2,all,0.0,0.0
513,Matiya Health Centre,2025,2,all,0.0,0.0
514,Matuli Health Centre,2025,2,all,0.0,0.0
515,Matumba Health Centre,2025,2,all,0.0,0.0
516,Maula Health Centre,2025,2,all,0.0,0.0
517,Mauwa Health Centre,2025,2,all,0.0,0.0
518,Mayaka Health Centre,2025,2,all,0.0,0.0
519,Mayani Health Centre,2025,2,all,0.013145277476436646,0.013145277476436646
520,Mbabvi Health Centre,2025,2,all,0.0,0.0
521,Mbalachanda Health Centre,2025,2,all,0.0,0.0
522,Mbang'ombe 1 Health Centre,2025,2,all,0.0,0.0
523,Mbang'ombe 2 Health Centre,2025,2,all,0.0,0.0
524,Mbayani Health Center,2025,2,all,0.0,0.0
525,Mbenje Health Centre,2025,2,all,0.0,0.0
526,Mbera Health Centre,2025,2,all,0.0,0.0
527,Mbingwa Health Centre,2025,2,all,0.0,0.0
528,Mbiza Health Centre,2025,2,all,0.0,0.0
529,Mchima Clinic,2025,2,all,0.0,0.0
530,Mchinji District Hospital,2025,2,all,0.007995191366109718,0.007995191366109718
531,Mchoka Health Centre,2025,2,all,0.0,0.0
532,Mdunga Heallth Centre,2025,2,all,0.0,0.0
533,Mfera Health Centre,2025,2,all,0.0,0.0
534,Mhalaunda Health Centre,2025,2,all,0.0,0.0
535,Mhuju Rural Hospital,2025,2,all,0.014938369303491131,0.014938369303491131
536,Mikolongwe Health Centre,2025,2,all,0.01412963286809244,0.01412963286809244
537,Mikundi Health Centre,2025,2,all,0.0,0.0
538,Milepa Health Centre,2025,2,all,0.0007855362700340667,0.0007855362700340667
539,Milonde Health Centre,2025,2,all,0.0,0.0
540,Mimosa Dispensary,2025,2,all,0.0,0.0
541,Misomali Health Centre (CHAM),2025,2,all,0.0,0.0
542,Misuku Health Centre,2025,2,all,0.0179582345091556,0.0179582345091556
543,Mkanda Health Centre,2025,2,all,0.0,0.0
544,Mkoma Health Centre,2025,2,all,0.0,0.0
545,Mkumba Health Centre,2025,2,all,0.0,0.0
546,Mlanda Health Centre,2025,2,all,0.0,0.0
547,Mlangeni Health Centre,2025,2,all,0.0,0.0
548,Mlowe Health Centre,2025,2,all,0.0,0.0
549,Mnyanja Health Centre,2025,2,all,0.0,0.0
550,Monkey-Bay Community Hospital,2025,2,all,0.0,0.0
551,Mpala Health Centre,2025,2,all,0.0,0.0
552,Mpamba Health Centre,2025,2,all,0.0,0.0
553,Mpasa Health Centre,2025,2,all,0.0,0.0
554,Mpata Health Centre,2025,2,all,0.0,0.0
555,Mpemba Health Centre,2025,2,all,0.0,0.0
556,Mpherembe Health Centre,2025,2,all,0.0,0.0
557,Mphompha Health Centre,2025,2,all,0.03182747358422221,0.03182747358422221
558,Mpondasi Health Centre,2025,2,all,0.0,0.0
559,Mponela Rural Hospital,2025,2,all,0.0,0.0
560,Msenjere Health Centre,2025,2,all,0.011832654487327298,0.011832654487327298
561,Msese Health Centre,2025,2,all,0.0,0.0
562,Msumbe Health Centre,2025,2,all,0.0,0.0
563,Mtakataka Health Centre,2025,2,all,0.0,0.0
564,Mtende Health Centre,2025,2,all,0.0,0.0
565,Mtendere Health Centre,2025,2,all,0.016391602285353673,0.016391602285353673
566,Mtengowanthenga Hospital,2025,2,all,0.0,0.0
567,Mtonda Health Centre,2025,2,all,0.0,0.0
568,Mtwalo Health Centre,2025,2,all,0.0,0.0
569,Mulanje District Hospital,2025,2,all,0.0,0.0
570,Mulomba Health Centre,2025,2,all,0.0,0.0
571,Muloza Health Centre,2025,2,all,0.0,0.0
572,Mvera Mission Health Centre,2025,2,all,0.0,0.0
573,Mwandama Health Centre,2025,2,all,0.0,0.0
574,Mwanga Health Centre,2025,2,all,0.0,0.0
575,Mwangala Health Centre,2025,2,all,0.002933116629100012,0.002933116629100012
576,Mwansambo Health Centre,2025,2,all,0.0,0.0
577,Mwanza District Hospital,2025,2,all,0.0,0.0
578,Mwazisi Health Centre,2025,2,all,0.0007894179176397932,0.0007894179176397932
579,Mzambazi Rural Hospital,2025,2,all,0.0,0.0
580,Mzandu Health Centre,2025,2,all,0.0,0.0
581,Mzenga Health Centre,2025,2,all,0.022380300569112572,0.022380300569112572
582,Mzimba District Hospital,2025,2,all,0.00781535140191189,0.00781535140191189
583,Mziza Health Centre,2025,2,all,0.0,0.0
584,Naisi Health Centre,2025,2,all,0.0,0.0
585,Nalunga Health Centre,2025,2,all,0.0,0.0
586,Namadzi Health Centre,2025,2,all,0.0,0.0
587,Namalaka Health Centre,2025,2,all,0.0049118424145059405,0.0049118424145059405
588,Namandanje Health Centre,2025,2,all,0.0,0.0
589,Namanja Health Centre,2025,2,all,0.0,0.0
590,Namanolo Health Centre,2025,2,all,0.0,0.0
591,Nambazo Health Centre,2025,2,all,0.0,0.0
592,Nambuma Health Centre,2025,2,all,0.0,0.0
593,Namphungo Health Centre,2025,2,all,0.0,0.0
594,Namulenga Health Centre,2025,2,all,0.0,0.0
595,Namwera Health Centre,2025,2,all,0.0,0.0
596,Nankhwali Health Centre,2025,2,all,0.0,0.0
597,Nathenje Health Centre,2025,2,all,0.0,0.0
598,Nayuchi Health Centre,2025,2,all,0.0,0.0
599,Ndakwela Health Centre,2025,2,all,0.0,0.0
600,Ndamera Health Centre,2025,2,all,0.0,0.0
601,Ndaula Health Centre,2025,2,all,0.0069918079278341715,0.0069918079278341715
602,Neno District Hospital,2025,2,all,0.0,0.0
603,Ng'onga Health Centre,2025,2,all,0.0,0.0
604,Ngabu Rural Hospital,2025,2,all,0.0,0.0
605,Ngala Health Centre,2025,2,all,0.0,0.0
606,Ngana Health Centre,2025,2,all,0.0037260486691552738,0.0037260486691552738
607,Ngapani Health Centre,2025,2,all,0.0,0.0
608,Ngodzi Health Centre,2025,2,all,0.0,0.0
609,Ngoni Health Centre,2025,2,all,0.0,0.0
610,Ngwelero Health Centre,2025,2,all,0.0,0.0
611,Nkasala Health Centre,2025,2,all,0.0,0.0
612,Nkhata Bay District Hospital,2025,2,all,0.04189878033915082,0.04189878033915082
613,Nkhotakota District Hospital,2025,2,all,0.008499311728681121,0.008499311728681121
614,Nkhulambe Health Centre,2025,2,all,0.0,0.0
615,Nkhunga Health Centre,2025,2,all,0.0,0.0
616,Nkhwazi Health Centre,2025,2,all,0.0,0.0
617,Nkomaula Health Centre,2025,2,all,0.0,0.0
618,Nkula Health Centre,2025,2,all,0.0,0.0
619,Nsanama Health Centre,2025,2,all,0.0,0.0
620,Nsanje District Hospital,2025,2,all,0.0,0.0
621,Nsiyaludzu Health Centre,2025,2,all,0.0,0.0
622,Ntaja Health Centre,2025,2,all,0.0,0.0
623,Ntcheu District Hospital,2025,2,all,0.0003207926202907951,0.0003207926202907951
624,Ntchisi District Hospital,2025,2,all,0.004711942409879823,0.004711942409879823
625,Nthalire Health Centre,2025,2,all,0.023830327162422626,0.023830327162422626
626,Nthungwa Health Centre,2025,2,all,0.00880690699039289,0.00880690699039289
627,Nyambi Health Centre,2025,2,all,0.0,0.0
628,Nyamithuthu Health Centre,2025,2,all,0.0,0.0
629,Nyungwe Health Centre,2025,2,all,0.0005138297548000362,0.0005138297548000362
630,Nzama Health Centre,2025,2,all,0.0,0.0
631,Pensulo Health Centre,2025,2,all,0.0,0.0
632,Phalombe Health Centre,2025,2,all,0.0,0.0
633,Phirilongwe Health Centre,2025,2,all,0.0,0.0
634,Phokera Health Centre,2025,2,all,0.0,0.0
635,Raiply Clinic,2025,2,all,0.0,0.0
636,Rumphi District Hospital,2025,2,all,0.00860838461124995,0.00860838461124995
637,Salima District Hospital,2025,2,all,0.0,0.0
638,Sankhulani Health Centre,2025,2,all,0.0,0.0
639,Sharpe Valley Health Centre,2025,2,all,0.0,0.0
640,Somba Health Centre,2025,2,all,0.0,0.0
641,Sorgin Health Centre,2025,2,all,0.0,0.0
642,South Lunzu Health Centre,2025,2,all,0.008202966369586177,0.008202966369586177
643,Tembwe Health Centre,2025,2,all,0.003978437758002317,0.003978437758002317
644,Thekerani Rural Hospital,2025,2,all,0.0,0.0
645,Thembe Health Centre,2025,2,all,0.0,0.0
646,Thomas Health Centre,2025,2,all,0.0,0.0
647,Thonje Health Centre,2025,2,all,0.0,0.0
648,Thumbwe Health Centre,2025,2,all,0.013614343807856632,0.013614343807856632
649,Thunduwike Health Centre,2025,2,all,0.0,0.0
650,Thyolo District Hospital,2025,2,all,0.0,0.0
651,Usisya Health Centre,2025,2,all,0.015910945192784586,0.015910945192784586
652,Utale 1 Health Centre,2025,2,all,0.0,0.0
653,Utale 2 Health Centre,2025,2,all,0.0,0.0
654,Wiliro Health Centre,2025,2,all,0.019879156834992754,0.019879156834992754
655,Wimbe Health Centre,2025,2,all,0.0,0.0
656,Area 30 Police Clinic,2025,3,all,0.007910727185636509,0.007910727185636509
657,Balaka District Hospital,2025,3,all,0.0,0.0
658,Bangwe Health Centre,2025,3,all,0.0,0.0
659,Benga Health Centre,2025,3,all,0.0,0.0
660,Bilira Health Centre,2025,3,all,0.0,0.0
661,Bolero Rural Hospital,2025,3,all,0.018527285810727854,0.018527285810727854
662,Bondo Health Centre,2025,3,all,0.0,0.0
663,Bula Health Centre,2025,3,all,0.0,0.0
664,Bulala Health Centre,2025,3,all,0.0,0.0
665,Bvumbwe Health Centre,2025,3,all,0.02131571703727754,0.02131571703727754
666,Bwanje Health Centre,2025,3,all,0.0,0.0
667,Chadza Health Centre,2025,3,all,0.0,0.0
668,Chakhaza Health Centre,2025,3,all,0.0,0.0
669,Chamama Health Centre,2025,3,all,0.0,0.0
670,Chambe Health Centre,2025,3,all,0.0,0.0
671,Chang'ambika Health Centre,2025,3,all,0.005584919897449661,0.005584919897449661
672,Chapananga Health Centre,2025,3,all,0.0,0.0
673,Chifunga Health Centre,2025,3,all,0.0,0.0
674,Chikande Health Centre,2025,3,all,0.0,0.0
675,Chikole Dispensary,2025,3,all,0.0,0.0
676,Chikuse Health Centre,2025,3,all,0.0,0.0
677,Chikwawa District Hospital,2025,3,all,0.002924768052848897,0.002924768052848897
678,Chikweo Health Centre,2025,3,all,0.0,0.0
679,Chikwina Health Centre,2025,3,all,0.04930795991354411,0.04930795991354411
680,Chileka Health Centre,2025,3,all,0.01683433334444844,0.01683433334444844
681,Chileka Sda Health Centre,2025,3,all,0.0,0.0
682,Chilonga Health Centre,2025,3,all,0.0,0.0
683,Chilumba Rural Hospital,2025,3,all,0.0,0.0
684,Chimatiro Health Centre,2025,3,all,0.0,0.0
685,Chimbalanga Health Centre,2025,3,all,0.003906773343419048,0.003906773343419048
686,Chimoto Health Centre,2025,3,all,0.009492463143474246,0.009492463143474246
687,Chingale Health Centre,2025,3,all,0.0,0.0
688,Chingazi Health Centre,2025,3,all,0.0,0.0
689,Chintheche Rural Hospital,2025,3,all,0.0,0.0
690,Chinyama Health Centre,2025,3,all,0.0,0.0
691,Chioshya Health Centre,2025,3,all,0.0,0.0
692,Chipho Health Centre,2025,3,all,0.0,0.0
693,Chipoka Health Centre,2025,3,all,0.0,0.0
694,Chiradzulu District Hospital,2025,3,all,0.012743016846153652,0.012743016846153652
695,Chiringa Health Centre,2025,3,all,0.0,0.0
696,Chiringa Maternity,2025,3,all,0.0,0.0
697,Chisala Health Centre,2025,3,all,0.0,0.0
698,Chisepo Health Centre,2025,3,all,0.0,0.0
699,Chisi Health Centre,2025,3,all,0.0,0.0
700,Chisimuka Health Centre,2025,3,all,0.0,0.0
701,Chisitu Health Centre,2025,3,all,0.0,0.0
702,Chitala Health Centre,2025,3,all,0.0,0.0
703,Chitekesa Health Centre,2025,3,all,0.0,0.0
704,Chitera Health Centre,2025,3,all,0.011593991929532808,0.011593991929532808
705,Chitheka Health Centre,2025,3,all,0.0,0.0
706,Chitimba Health Centre,2025,3,all,0.014256769237571862,0.014256769237571862
707,Chitipa District Hospital,2025,3,all,0.02335313153670142,0.02335313153670142
708,Chitowo Health Centre,2025,3,all,0.0,0.0
709,Chiwamba Health Centre,2025,3,all,0.0,0.0
710,Chiwe Health Centre,2025,3,all,0.0,0.0
711,Choma Health Centre,2025,3,all,0.0,0.0
712,City Clinic Zomba,2025,3,all,0.0,0.0
713,Dedza District Hospital,2025,3,all,0.011307760344533496,0.011307760344533496
714,Diamphwe Health Centre,2025,3,all,0.0,0.0
715,Dickson Health Centre,2025,3,all,0.016205327093642394,0.016205327093642394
716,Domasi Rural Hospital,2025,3,all,0.0,0.0
717,Dr David Livingstone Memorial Clinic,2025,3,all,0.0,0.0
718,Dwambazi Rural Hospital,2025,3,all,0.010183968645158399,0.010183968645158399
719,Dzenje Health Centre,2025,3,all,0.0,0.0
720,Dzenza Health Centre,2025,3,all,0.0,0.0
721,Dziwe Health Centre,2025,3,all,0.021055012234390984,0.021055012234390984
722,Emsizini Health Centre,2025,3,all,0.0,0.0
723,Endindeni Health Centre,2025,3,all,0.0,0.0
724,Engucwini Health Centre,2025,3,all,0.0,0.0
725,Euthini Rural Hospital,2025,3,all,0.0,0.0
726,Fulirwa Health Centre,2025,3,all,0.0,0.0
727,Gaga Health Centre,2025,3,all,0.005466375709347072,0.005466375709347072
728,Ganya Health Centre,2025,3,all,0.0,0.0
729,Hora Health Centre,2025,3,all,0.0,0.0
730,Ifumbo Health Centre,2025,3,all,0.019904635049698003,0.019904635049698003
731,Jalasi Health Centre,2025,3,all,0.0,0.0
732,Jalawe Health Centre,2025,3,all,0.022424162101585862,0.022424162101585862
733,Jenda Health Centre,2025,3,all,0.0,0.0
734,Kabudula Rural Hospital,2025,3,all,0.009857788611017142,0.009857788611017142
735,Kabuwa Health Centre,2025,3,all,0.0,0.0
736,Kabwafu Health Centre,2025,3,all,0.0,0.0
737,Kachere Health Centre,2025,3,all,0.04611201436151029,0.04611201436151029
738,Kafele Health Centre,2025,3,all,0.0,0.0
739,Kaigwazanga Health Centre,2025,3,all,0.01805145679525632,0.01805145679525632
740,Kakoma Health Centre,2025,3,all,0.0,0.0
741,Kalemba Health Centre,2025,3,all,0.0,0.0
742,Kalembo Health Centre,2025,3,all,0.0,0.0
743,Kalimanjira Health Centre,2025,3,all,0.0,0.0
744,Kalinde Health Centre,2025,3,all,0.0,0.0
745,Kalulu Health Centre,2025,3,all,0.002034906416888497,0.002034906416888497
746,Kaluluma Rural Hospital,2025,3,all,0.0,0.0
747,Kambenje Health Centre,2025,3,all,0.0,0.0
748,Kamboni Health Centre,2025,3,all,0.0,0.0
749,Kameme Health Centre,2025,3,all,0.0,0.0
750,Kamsonga Health Centre,2025,3,all,0.0,0.0
751,Kamteteka Health Centre,2025,3,all,0.0,0.0
752,Kamwe Health Centre,2025,3,all,0.0,0.0
753,Kande Health Centre,2025,3,all,0.02841216898007334,0.02841216898007334
754,Kandeu Health Centre,2025,3,all,0.0,0.0
755,Kangolwa Health Centre,2025,3,all,0.0,0.0
756,Kanyama Health Centre,2025,3,all,0.0,0.0
757,Kanyezi Health Centre,2025,3,all,0.0,0.0
758,Kapanga Health Centre,2025,3,all,0.0,0.0
759,Kapelula Health Centre,2025,3,all,0.0,0.0
760,Kapenda Health Centre,2025,3,all,0.0,0.0
761,Kapeni Health Centre,2025,3,all,0.0,0.0
762,Kaphuka Health Centre,2025,3,all,0.0,0.0
763,Kapire Health Centre,2025,3,all,0.0,0.0
764,Kaporo Rural Hospital,2025,3,all,0.005113540604760223,0.005113540604760223
765,Karonga District Hospital,2025,3,all,0.0010336694941803155,0.0010336694941803155
766,Kaseye Mission Hospital,2025,3,all,0.019438678228966427,0.019438678228966427
767,Kasina Health Centre,2025,3,all,0.0,0.0
768,Kasinje Health Centre,2025,3,all,0.0,0.0
769,Kasoba Health Centre,2025,3,all,0.0,0.0
770,Kasungu District Hospital,2025,3,all,0.0,0.0
771,Katchale Health Centre,2025,3,all,0.0055553006304599455,0.0055553006304599455
772,Katimbila Health Centre,2025,3,all,0.0,0.0
773,Katowo Rural Hospital,2025,3,all,0.01884596655370418,0.01884596655370418
774,Katsekera Health Centre,2025,3,all,0.008644636475999713,0.008644636475999713
775,Katuli Health Centre,2025,3,all,0.0,0.0
776,Kaundu Health Centre,2025,3,all,0.0,0.0
777,Kavuzi Health Centre,2025,3,all,0.0,0.0
778,Kawamba Health Centre,2025,3,all,0.0,0.0
779,Kaweche Health Centre,2025,3,all,0.0,0.0
780,Kawinga Dispensary,2025,3,all,0.0,0.0
781,Kayembe Health Centre,2025,3,all,0.0,0.0
782,Khanda Health Centre,2025,3,all,0.0,0.0
783,Khola Health Centre,2025,3,all,0.0,0.0
784,Khondowe Health Centre,2025,3,all,0.0,0.0
785,Khosolo Health Centre,2025,3,all,0.014839938648363506,0.014839938648363506
786,Khuwi Health Centre,2025,3,all,0.0,0.0
787,Khuyukuyu Health Centre,2025,3,all,0.0,0.0
788,Kochilira Rural Hospital,2025,3,all,0.016008936467831143,0.016008936467831143
789,Kukalanga Dispensary,2025,3,all,0.0,0.0
790,Kunenekude Health Centre,2025,3,all,0.035264626289228274,0.035264626289228274
791,Kwitanda Health Centre,2025,3,all,0.0,0.0
792,Lambulira Health Centre,2025,3,all,0.0,0.0
793,Lemwe Health Centre,2025,3,all,0.010211808660930846,0.010211808660930846
794,Lilongwe City Assembly Chinsapo,2025,3,all,0.0,0.0
795,Limbe Health Centre,2025,3,all,0.0,0.0
796,Lirangwe Health Centre,2025,3,all,0.005926172898914454,0.005926172898914454
797,Liuzi Health Centre,2025,3,all,0.04636162933817737,0.04636162933817737
798,Livwezi Health Centre,2025,3,all,0.0,0.0
