Year,Sex,Age_Grp,Variant,Count
2004,F,65-69,GBD_Lower,1616.7789431879714
2004,F,70-74,GBD_Lower,1826.0949659270148
2004,F,75-79,GBD_Lower,1882.216906622856
2004,F,80-84,GBD_Lower,1454.696355304425
2004,F,85-89,GBD_Lower,734.2322589715882
2004,F,90-94,GBD_Lower,293.5174002271265
2004,M,0-4,GBD_Lower,23605.170712912346
2004,M,10-14,GBD_Lower,701.4384706496418
2004,M,15-19,GBD_Lower,837.2219746938132
2004,M,20-24,GBD_Lower,1098.2257839146687
2004,M,25-29,GBD_Lower,1818.4309971544947
2004,M,30-34,GBD_Lower,2885.4927926721007
2004,M,35-39,GBD_Lower,3657.9866915378393
2004,M,40-44,GBD_Lower,3929.970450695961
2004,M,45-49,GBD_Lower,3518.738704780069
2004,M,5-9,GBD_Lower,1117.4616427874237
2004,M,50-54,GBD_Lower,3090.443784481366
2004,M,55-59,GBD_Lower,2661.110111135743
2004,M,60-64,GBD_Lower,2522.705359291929
2004,M,65-69,GBD_Lower,2505.243273611334
2004,M,70-74,GBD_Lower,2417.711444689775
2004,M,75-79,GBD_Lower,1898.6687503222956
2004,M,80-84,GBD_Lower,1240.272549648686
2004,M,85-89,GBD_Lower,540.8366981199923
2004,M,90-94,GBD_Lower,185.5105207014769
2005,F,0-4,GBD_Lower,18567.28692835276
2005,F,10-14,GBD_Lower,542.3886829078886
2005,F,15-19,GBD_Lower,762.5447663955696
2005,F,20-24,GBD_Lower,1848.0467616571564
2005,F,25-29,GBD_Lower,4081.200084403722
2005,F,30-34,GBD_Lower,5181.705825754382
2005,F,35-39,GBD_Lower,4114.698270182534
2005,F,40-44,GBD_Lower,3774.784335691766
2005,F,45-49,GBD_Lower,2850.752160780447
2005,F,5-9,GBD_Lower,981.8808401223795
2005,F,50-54,GBD_Lower,2547.8707362820646
2005,F,55-59,GBD_Lower,1975.4548369664005
2005,F,60-64,GBD_Lower,1641.4952768006015
2005,F,65-69,GBD_Lower,1601.8628012796207
2005,F,70-74,GBD_Lower,1801.4732801866003
2005,F,75-79,GBD_Lower,1863.9732798481014
2005,F,80-84,GBD_Lower,1487.51965183954
2005,F,85-89,GBD_Lower,771.247275520108
2005,F,90-94,GBD_Lower,306.77407144837383
2005,M,0-4,GBD_Lower,22664.610398377587
2005,M,10-14,GBD_Lower,731.4332655883733
2005,M,15-19,GBD_Lower,881.1124274178411
2005,M,20-24,GBD_Lower,1092.5165642914098
2005,M,25-29,GBD_Lower,1799.4128802234036
2005,M,30-34,GBD_Lower,2864.913927581421
2005,M,35-39,GBD_Lower,3686.233112531099
2005,M,40-44,GBD_Lower,4050.492605301328
2005,M,45-49,GBD_Lower,3577.5088452407163
2005,M,5-9,GBD_Lower,1143.800743332211
2005,M,50-54,GBD_Lower,3090.6264398849758
2005,M,55-59,GBD_Lower,2686.038712709828
2005,M,60-64,GBD_Lower,2542.052912726513
2005,M,65-69,GBD_Lower,2520.603143278037
2005,M,70-74,GBD_Lower,2400.753851371199
2005,M,75-79,GBD_Lower,1887.232063025519
2005,M,80-84,GBD_Lower,1234.211902923508
2005,M,85-89,GBD_Lower,556.8379592849782
2005,M,90-94,GBD_Lower,186.8731812593482
2006,F,0-4,GBD_Lower,17938.643453657467
2006,F,10-14,GBD_Lower,580.059678454357
2006,F,15-19,GBD_Lower,758.3699139733903
2006,F,20-24,GBD_Lower,1730.982273960847
2006,F,25-29,GBD_Lower,3770.79570531065
2006,F,30-34,GBD_Lower,5083.819672808884
2006,F,35-39,GBD_Lower,4014.438446507403
2006,F,40-44,GBD_Lower,3734.461092468537
2006,F,45-49,GBD_Lower,2780.914135691125
2006,F,5-9,GBD_Lower,989.723080797296
2006,F,50-54,GBD_Lower,2379.890537690415
2006,F,55-59,GBD_Lower,1848.9705989330596
2006,F,60-64,GBD_Lower,1607.6330812278693
2006,F,65-69,GBD_Lower,1570.7879413485869
2006,F,70-74,GBD_Lower,1756.1771659953165
2006,F,75-79,GBD_Lower,1837.2604732359737
2006,F,80-84,GBD_Lower,1509.7813000352137
2006,F,85-89,GBD_Lower,813.2484663830611
2006,F,90-94,GBD_Lower,321.36647308258136
2006,M,0-4,GBD_Lower,21694.970617025443
2006,M,10-14,GBD_Lower,776.0069987646622
2006,M,15-19,GBD_Lower,899.2144614607574
2006,M,20-24,GBD_Lower,1085.7546460926242
2006,M,25-29,GBD_Lower,1736.3403691519784
2006,M,30-34,GBD_Lower,2754.1784785200502
2006,M,35-39,GBD_Lower,3610.03987433044
2006,M,40-44,GBD_Lower,3989.4117329051965
2006,M,45-49,GBD_Lower,3519.184617373679
2006,M,5-9,GBD_Lower,1151.0091303085876
2006,M,50-54,GBD_Lower,2961.4234817625706
2006,M,55-59,GBD_Lower,2643.5472942773727
2006,M,60-64,GBD_Lower,2546.4856624199647
2006,M,65-69,GBD_Lower,2521.9304591052473
2006,M,70-74,GBD_Lower,2364.2372481135117
2006,M,75-79,GBD_Lower,1886.3975499230662
2006,M,80-84,GBD_Lower,1229.1694901737121
2006,M,85-89,GBD_Lower,571.944152743685
2006,M,90-94,GBD_Lower,190.2722816031425
2007,F,0-4,GBD_Lower,16975.924648280274
2007,F,10-14,GBD_Lower,615.868715106583
2007,F,15-19,GBD_Lower,759.2099833566332
2007,F,20-24,GBD_Lower,1621.20982507172
2007,F,25-29,GBD_Lower,3409.4193107929514
2007,F,30-34,GBD_Lower,4655.216539217785
2007,F,35-39,GBD_Lower,3850.482871430903
2007,F,40-44,GBD_Lower,3439.926610235618
2007,F,45-49,GBD_Lower,2599.104516181417
2007,F,5-9,GBD_Lower,972.4671752808333
2007,F,50-54,GBD_Lower,2117.3837644899704
2007,F,55-59,GBD_Lower,1708.9490213991958
2007,F,60-64,GBD_Lower,1567.3166599237502
2007,F,65-69,GBD_Lower,1545.9418195753806
2007,F,70-74,GBD_Lower,1721.8174096368348
2007,F,75-79,GBD_Lower,1804.567374768712
2007,F,80-84,GBD_Lower,1513.2159225037187
2007,F,85-89,GBD_Lower,852.0805635028671
2007,F,90-94,GBD_Lower,338.26626758393314
2007,M,0-4,GBD_Lower,20277.313908563683
2007,M,10-14,GBD_Lower,813.0253674505875
2007,M,15-19,GBD_Lower,930.070233335901
2007,M,20-24,GBD_Lower,1089.0430360567743
2007,M,25-29,GBD_Lower,1658.2081026254405
2007,M,30-34,GBD_Lower,2597.5908164074963
2007,M,35-39,GBD_Lower,3450.063632551094
2007,M,40-44,GBD_Lower,3818.6256758398254
2007,M,45-49,GBD_Lower,3299.8658083175033
2007,M,5-9,GBD_Lower,1136.2577835436691
2007,M,50-54,GBD_Lower,2769.403206765986
2007,M,55-59,GBD_Lower,2539.293305079543
2007,M,60-64,GBD_Lower,2524.8723856777888
2007,M,65-69,GBD_Lower,2518.907875808361
2007,M,70-74,GBD_Lower,2321.1272063220213
2007,M,75-79,GBD_Lower,1872.4538955092194
2007,M,80-84,GBD_Lower,1212.093662721494
2007,M,85-89,GBD_Lower,584.8780447870097
2007,M,90-94,GBD_Lower,192.8815729596617
2008,F,0-4,GBD_Lower,15817.671735362323
2008,F,10-14,GBD_Lower,657.5782824934373
2008,F,15-19,GBD_Lower,752.5303803057186
2008,F,20-24,GBD_Lower,1496.8932580661974
2008,F,25-29,GBD_Lower,2925.1287757805276
2008,F,30-34,GBD_Lower,4044.1373757288347
2008,F,35-39,GBD_Lower,3465.5661548521152
2008,F,40-44,GBD_Lower,2974.363915328992
2008,F,45-49,GBD_Lower,2305.2998944889564
2008,F,5-9,GBD_Lower,975.0217525078206
2008,F,50-54,GBD_Lower,1841.6524036904248
2008,F,55-59,GBD_Lower,1575.6845096710383
2008,F,60-64,GBD_Lower,1506.2225333148226
2008,F,65-69,GBD_Lower,1519.2319328421
2008,F,70-74,GBD_Lower,1684.6946189092741
2008,F,75-79,GBD_Lower,1768.7269574637521
2008,F,80-84,GBD_Lower,1560.1646427302587
2008,F,85-89,GBD_Lower,892.419303056116
2008,F,90-94,GBD_Lower,362.7084893978723
2008,M,0-4,GBD_Lower,18856.99289321315
2008,M,10-14,GBD_Lower,860.6309308614921
2008,M,15-19,GBD_Lower,930.2329253736222
2008,M,20-24,GBD_Lower,1085.6334686947794
2008,M,25-29,GBD_Lower,1545.9356838219858
2008,M,30-34,GBD_Lower,2413.8993217079305
2008,M,35-39,GBD_Lower,3163.7632137112687
2008,M,40-44,GBD_Lower,3463.017426388504
2008,M,45-49,GBD_Lower,2990.2343097352973
2008,M,5-9,GBD_Lower,1139.9795340295934
2008,M,50-54,GBD_Lower,2542.5562164968496
2008,M,55-59,GBD_Lower,2414.430741502793
2008,M,60-64,GBD_Lower,2485.1581176911336
2008,M,65-69,GBD_Lower,2495.8333257706395
2008,M,70-74,GBD_Lower,2252.921720545667
2008,M,75-79,GBD_Lower,1868.5601869244824
2008,M,80-84,GBD_Lower,1216.3036744658311
2008,M,85-89,GBD_Lower,589.4757464129179
2008,M,90-94,GBD_Lower,199.20478809228166
2009,F,0-4,GBD_Lower,14963.960646334406
2009,F,10-14,GBD_Lower,686.7371429059693
2009,F,15-19,GBD_Lower,724.4963914613587
2009,F,20-24,GBD_Lower,1411.0942188734284
2009,F,25-29,GBD_Lower,2540.798586976312
2009,F,30-34,GBD_Lower,3456.4165137650057
2009,F,35-39,GBD_Lower,3088.2729438321985
2009,F,40-44,GBD_Lower,2588.863603897586
2009,F,45-49,GBD_Lower,2059.751261659282
2009,F,5-9,GBD_Lower,962.0135586230493
2009,F,50-54,GBD_Lower,1619.6700035092442
2009,F,55-59,GBD_Lower,1449.4110589653342
2009,F,60-64,GBD_Lower,1468.9504768182633
2009,F,65-69,GBD_Lower,1516.728914143605
2009,F,70-74,GBD_Lower,1666.309091884436
2009,F,75-79,GBD_Lower,1750.8077061477084
2009,F,80-84,GBD_Lower,1565.9760569283608
2009,F,85-89,GBD_Lower,920.5001480365078
2009,F,90-94,GBD_Lower,388.79606587731683
2009,M,0-4,GBD_Lower,17741.61787791724
2009,M,10-14,GBD_Lower,888.4161571714856
2009,M,15-19,GBD_Lower,919.9716308349455
2009,M,20-24,GBD_Lower,1079.8764597843979
2009,M,25-29,GBD_Lower,1447.4533777562935
2009,M,30-34,GBD_Lower,2206.440874210295
2009,M,35-39,GBD_Lower,2868.6182011687324
2009,M,40-44,GBD_Lower,3114.4635577360236
2009,M,45-49,GBD_Lower,2721.055080478808
2009,M,5-9,GBD_Lower,1132.0885661228874
2009,M,50-54,GBD_Lower,2352.3219276019745
2009,M,55-59,GBD_Lower,2306.195921526303
2009,M,60-64,GBD_Lower,2452.960072997132
2009,M,65-69,GBD_Lower,2483.627856354731
2009,M,70-74,GBD_Lower,2239.5472607550714
2009,M,75-79,GBD_Lower,1847.8732525308617
2009,M,80-84,GBD_Lower,1206.9067059506299
2009,M,85-89,GBD_Lower,591.3608901418563
2009,M,90-94,GBD_Lower,205.43994380452096
2010,F,0-4,GBD_Lower,13775.201036896204
2010,F,10-14,GBD_Lower,663.8097367364874
2010,F,15-19,GBD_Lower,698.5206105392697
2010,F,20-24,GBD_Lower,1309.7399584296788
2010,F,25-29,GBD_Lower,2230.6872923621736
2010,F,30-34,GBD_Lower,3074.9675455344222
2010,F,35-39,GBD_Lower,2825.7751455370644
2010,F,40-44,GBD_Lower,2386.4107858659577
2010,F,45-49,GBD_Lower,1928.068663026286
2010,F,5-9,GBD_Lower,884.82251870669
2010,F,50-54,GBD_Lower,1511.3140497495356
2010,F,55-59,GBD_Lower,1367.7458877510355
2010,F,60-64,GBD_Lower,1462.8725105236063
2010,F,65-69,GBD_Lower,1527.8825990758355
2010,F,70-74,GBD_Lower,1674.7071473233757
2010,F,75-79,GBD_Lower,1740.0795760753417
2010,F,80-84,GBD_Lower,1561.7712864989608
2010,F,85-89,GBD_Lower,946.4875391386563
2010,F,90-94,GBD_Lower,417.00011384517404
2010,M,0-4,GBD_Lower,16516.492403388518
2010,M,10-14,GBD_Lower,858.3625260403827
2010,M,15-19,GBD_Lower,912.5605953284087
2010,M,20-24,GBD_Lower,1066.0847804000935
2010,M,25-29,GBD_Lower,1364.2978528289425
2010,M,30-34,GBD_Lower,2050.227131011493
2010,M,35-39,GBD_Lower,2647.8087532804
2010,M,40-44,GBD_Lower,2893.7105244303
2010,M,45-49,GBD_Lower,2575.0494592161776
2010,M,5-9,GBD_Lower,1045.4837415743866
2010,M,50-54,GBD_Lower,2253.454677922835
2010,M,55-59,GBD_Lower,2244.2746735524784
2010,M,60-64,GBD_Lower,2456.1359014490263
2010,M,65-69,GBD_Lower,2493.7667147792254
2010,M,70-74,GBD_Lower,2252.4244250192664
2010,M,75-79,GBD_Lower,1833.2958437839056
2010,M,80-84,GBD_Lower,1213.3581789891648
2010,M,85-89,GBD_Lower,593.0280990899662
2010,M,90-94,GBD_Lower,211.69993027681426
2011,F,0-4,GBD_Lower,12681.529180097838
2011,F,10-14,GBD_Lower,617.862720012114
2011,F,15-19,GBD_Lower,674.2650853463074
2011,F,20-24,GBD_Lower,1196.0165446966205
2011,F,25-29,GBD_Lower,1924.3084170672319
2011,F,30-34,GBD_Lower,2714.336440831052
2011,F,35-39,GBD_Lower,2546.0755665168936
2011,F,40-44,GBD_Lower,2169.355753893161
2011,F,45-49,GBD_Lower,1783.0892433569163
2011,F,5-9,GBD_Lower,806.4044462453437
2011,F,50-54,GBD_Lower,1401.1554920219062
2011,F,55-59,GBD_Lower,1306.9530242899768
2011,F,60-64,GBD_Lower,1418.810091845259
2011,F,65-69,GBD_Lower,1537.857716813331
2011,F,70-74,GBD_Lower,1668.7503768907832
2011,F,75-79,GBD_Lower,1730.3059101340286
2011,F,80-84,GBD_Lower,1545.6075082233585
2011,F,85-89,GBD_Lower,961.9740932150571
2011,F,90-94,GBD_Lower,440.4246756783979
2011,M,0-4,GBD_Lower,15409.043837771773
2011,M,10-14,GBD_Lower,820.6395400793543
2011,M,15-19,GBD_Lower,903.7890065749688
2011,M,20-24,GBD_Lower,1037.8041114889027
2011,M,25-29,GBD_Lower,1291.4632526895796
2011,M,30-34,GBD_Lower,1901.8018889846128
2011,M,35-39,GBD_Lower,2407.2183237431063
2011,M,40-44,GBD_Lower,2710.419073027674
2011,M,45-49,GBD_Lower,2445.6454047432367
2011,M,5-9,GBD_Lower,986.1250061661183
2011,M,50-54,GBD_Lower,2157.4505067308446
2011,M,55-59,GBD_Lower,2184.5820212353874
2011,M,60-64,GBD_Lower,2438.8927810077384
2011,M,65-69,GBD_Lower,2503.461756188253
2011,M,70-74,GBD_Lower,2260.6504249471427
2011,M,75-79,GBD_Lower,1819.6651941125758
2011,M,80-84,GBD_Lower,1219.2243134183377
2011,M,85-89,GBD_Lower,589.5638728139721
2011,M,90-94,GBD_Lower,217.42308240134372
2012,F,0-4,GBD_Lower,11859.782160367866
2012,F,10-14,GBD_Lower,595.5780317380714
2012,F,15-19,GBD_Lower,637.2779506505137
2012,F,20-24,GBD_Lower,1060.455902730031
2012,F,25-29,GBD_Lower,1579.1366338568323
2012,F,30-34,GBD_Lower,2203.8414904086026
2012,F,35-39,GBD_Lower,2156.758763830071
2012,F,40-44,GBD_Lower,1857.4955454409376
2012,F,45-49,GBD_Lower,1550.3809838626537
2012,F,5-9,GBD_Lower,769.0015146826787
2012,F,50-54,GBD_Lower,1271.434619942366
2012,F,55-59,GBD_Lower,1218.344283132197
2012,F,60-64,GBD_Lower,1377.750090217138
2012,F,65-69,GBD_Lower,1538.4473521861823
2012,F,70-74,GBD_Lower,1681.3818546046791
2012,F,75-79,GBD_Lower,1718.3299059200276
2012,F,80-84,GBD_Lower,1541.756252055073
2012,F,85-89,GBD_Lower,984.0205894246313
2012,F,90-94,GBD_Lower,464.56648991397003
2012,M,0-4,GBD_Lower,14546.943070395606
2012,M,10-14,GBD_Lower,800.607950710599
2012,M,15-19,GBD_Lower,886.8211242909588
2012,M,20-24,GBD_Lower,1006.9141729992247
2012,M,25-29,GBD_Lower,1215.9584163314812
2012,M,30-34,GBD_Lower,1710.177431505053
2012,M,35-39,GBD_Lower,2167.042835652461
2012,M,40-44,GBD_Lower,2475.198663164292
2012,M,45-49,GBD_Lower,2258.2598084015754
2012,M,5-9,GBD_Lower,954.6018398249008
2012,M,50-54,GBD_Lower,2036.7424842417824
2012,M,55-59,GBD_Lower,2104.425002715183
2012,M,60-64,GBD_Lower,2392.4134647725887
2012,M,65-69,GBD_Lower,2504.83157710101
2012,M,70-74,GBD_Lower,2272.5650793912146
2012,M,75-79,GBD_Lower,1792.8342009851924
2012,M,80-84,GBD_Lower,1227.609541978857
2012,M,85-89,GBD_Lower,585.0535690996633
2012,M,90-94,GBD_Lower,221.5737102279233
2013,F,0-4,GBD_Lower,11115.334671513163
2013,F,10-14,GBD_Lower,584.073265863616
2013,F,15-19,GBD_Lower,601.4131499979695
2013,F,20-24,GBD_Lower,951.7591481243542
2013,F,25-29,GBD_Lower,1309.9140465498394
2013,F,30-34,GBD_Lower,1804.6532503233855
2013,F,35-39,GBD_Lower,1824.752371172862
2013,F,40-44,GBD_Lower,1616.568997375812
2013,F,45-49,GBD_Lower,1350.0380183074822
2013,F,5-9,GBD_Lower,750.3585392583808
2013,F,50-54,GBD_Lower,1168.0308480022293
2013,F,55-59,GBD_Lower,1151.8296526696495
2013,F,60-64,GBD_Lower,1363.4905556233603
2013,F,65-69,GBD_Lower,1543.1383579580738
2013,F,70-74,GBD_Lower,1693.0687299765875
2013,F,75-79,GBD_Lower,1718.2130103260952
2013,F,80-84,GBD_Lower,1529.287687403722
2013,F,85-89,GBD_Lower,1017.248880102682
2013,F,90-94,GBD_Lower,489.596353625952
2013,M,0-4,GBD_Lower,13796.986663477206
2013,M,10-14,GBD_Lower,790.6955160487229
2013,M,15-19,GBD_Lower,873.1327546195458
2013,M,20-24,GBD_Lower,983.641734507137
2013,M,25-29,GBD_Lower,1149.6315572271985
2013,M,30-34,GBD_Lower,1549.8264620269567
2013,M,35-39,GBD_Lower,1983.4798845913338
2013,M,40-44,GBD_Lower,2292.361963832508
2013,M,45-49,GBD_Lower,2122.5735821039993
2013,M,5-9,GBD_Lower,934.4934453883312
2013,M,50-54,GBD_Lower,1942.2658329055284
2013,M,55-59,GBD_Lower,2041.6893469798213
2013,M,60-64,GBD_Lower,2354.044390193426
2013,M,65-69,GBD_Lower,2495.948794659668
2013,M,70-74,GBD_Lower,2279.433592905188
2013,M,75-79,GBD_Lower,1784.0750194558423
2013,M,80-84,GBD_Lower,1231.8487492337254
2013,M,85-89,GBD_Lower,593.5135038778536
2013,M,90-94,GBD_Lower,225.22384171521568
2014,F,0-4,GBD_Lower,10460.512578503442
2014,F,10-14,GBD_Lower,577.0280148720727
2014,F,15-19,GBD_Lower,576.4804128398755
2014,F,20-24,GBD_Lower,871.3852720773257
2014,F,25-29,GBD_Lower,1147.4648002377833
2014,F,30-34,GBD_Lower,1583.4955681291622
2014,F,35-39,GBD_Lower,1671.7177178933343
2014,F,40-44,GBD_Lower,1523.6083499927329
2014,F,45-49,GBD_Lower,1289.6533365466885
2014,F,5-9,GBD_Lower,729.6420784765564
2014,F,50-54,GBD_Lower,1154.402600571955
2014,F,55-59,GBD_Lower,1131.3812019459176
2014,F,60-64,GBD_Lower,1358.6969650955468
2014,F,65-69,GBD_Lower,1571.6638262680724
2014,F,70-74,GBD_Lower,1734.2081864841539
2014,F,75-79,GBD_Lower,1724.6892182902018
2014,F,80-84,GBD_Lower,1540.6977724021533
2014,F,85-89,GBD_Lower,1025.7765751590734
2014,F,90-94,GBD_Lower,510.63902505320027
2014,M,0-4,GBD_Lower,13017.152440664144
2014,M,10-14,GBD_Lower,785.7170001419158
2014,M,15-19,GBD_Lower,869.514124046632
2014,M,20-24,GBD_Lower,972.4615586360961
2014,M,25-29,GBD_Lower,1113.7494977537356
2014,M,30-34,GBD_Lower,1456.8871726986617
2014,M,35-39,GBD_Lower,1892.1530090419187
2014,M,40-44,GBD_Lower,2197.019508530291
2014,M,45-49,GBD_Lower,2101.869606061274
2014,M,5-9,GBD_Lower,914.5321682945397
2014,M,50-54,GBD_Lower,1944.0809955212212
2014,M,55-59,GBD_Lower,2026.2483496056664
2014,M,60-64,GBD_Lower,2353.9855174869194
2014,M,65-69,GBD_Lower,2522.740004236904
2014,M,70-74,GBD_Lower,2317.9267097393263
2014,M,75-79,GBD_Lower,1794.3448293892368
2014,M,80-84,GBD_Lower,1236.4746745140044
2014,M,85-89,GBD_Lower,599.7968755003324
2014,M,90-94,GBD_Lower,228.06255057345922
2015,F,0-4,GBD_Lower,9867.399439629195
2015,F,10-14,GBD_Lower,589.7316947478379
2015,F,15-19,GBD_Lower,574.0038474769125
2015,F,20-24,GBD_Lower,827.1033312448758
2015,F,25-29,GBD_Lower,1057.2073984602366
2015,F,30-34,GBD_Lower,1463.164199445914
2015,F,35-39,GBD_Lower,1594.5958741009224
2015,F,40-44,GBD_Lower,1496.9037676559685
2015,F,45-49,GBD_Lower,1282.8234885051152
2015,F,5-9,GBD_Lower,725.3744985996658
2015,F,50-54,GBD_Lower,1175.2144485037268
2015,F,55-59,GBD_Lower,1136.5376470118053
2015,F,60-64,GBD_Lower,1379.5106200034834
2015,F,65-69,GBD_Lower,1626.810074713633
2015,F,70-74,GBD_Lower,1787.5465961805091
2015,F,75-79,GBD_Lower,1771.0303859834562
2015,F,80-84,GBD_Lower,1571.9526541552607
2015,F,85-89,GBD_Lower,1041.7398692569213
2015,F,90-94,GBD_Lower,532.7113225973985
2015,M,0-4,GBD_Lower,12317.565349384273
2015,M,10-14,GBD_Lower,802.7760608824532
2015,M,15-19,GBD_Lower,896.4711199071155
2015,M,20-24,GBD_Lower,996.4183619173225
2015,M,25-29,GBD_Lower,1095.79903483194
2015,M,30-34,GBD_Lower,1414.0961736375718
2015,M,35-39,GBD_Lower,1839.0701340764763
2015,M,40-44,GBD_Lower,2154.649115807926
2015,M,45-49,GBD_Lower,2140.1543857071583
2015,M,5-9,GBD_Lower,909.4515805270748
2015,M,50-54,GBD_Lower,1990.3014384312867
2015,M,55-59,GBD_Lower,2037.071521208415
2015,M,60-64,GBD_Lower,2365.9168815635403
2015,M,65-69,GBD_Lower,2572.7193635318213
2015,M,70-74,GBD_Lower,2365.053054738598
2015,M,75-79,GBD_Lower,1843.9828033154458
2015,M,80-84,GBD_Lower,1256.0492546702503
2015,M,85-89,GBD_Lower,612.0683548593606
2015,M,90-94,GBD_Lower,231.9798591883051
2016,F,0-4,GBD_Lower,9420.562902326095
2016,F,10-14,GBD_Lower,574.7500225981003
2016,F,15-19,GBD_Lower,557.0357086644218
2016,F,20-24,GBD_Lower,783.7865425026998
2016,F,25-29,GBD_Lower,964.740629691832
2016,F,30-34,GBD_Lower,1355.6643625120018
2016,F,35-39,GBD_Lower,1520.6038231728307
2016,F,40-44,GBD_Lower,1461.771963065752
2016,F,45-49,GBD_Lower,1278.2301546682781
2016,F,5-9,GBD_Lower,676.3980122659307
2016,F,50-54,GBD_Lower,1188.6962742065666
2016,F,55-59,GBD_Lower,1145.7966923150168
2016,F,60-64,GBD_Lower,1395.5221460581117
2016,F,65-69,GBD_Lower,1652.8844514692573
2016,F,70-74,GBD_Lower,1865.6180477086712
2016,F,75-79,GBD_Lower,1813.725593864583
2016,F,80-84,GBD_Lower,1591.1584184737678
2016,F,85-89,GBD_Lower,1049.112320320788
2016,F,90-94,GBD_Lower,552.1105675058867
2016,M,0-4,GBD_Lower,11723.275287170156
2016,M,10-14,GBD_Lower,790.4371739016303
2016,M,15-19,GBD_Lower,900.0426968237169
2016,M,20-24,GBD_Lower,997.852896217959
2016,M,25-29,GBD_Lower,1062.2468568710008
2016,M,30-34,GBD_Lower,1358.2622643362226
2016,M,35-39,GBD_Lower,1762.272297790468
2016,M,40-44,GBD_Lower,2125.846685580595
2016,M,45-49,GBD_Lower,2175.4587212404817
2016,M,5-9,GBD_Lower,863.2425234691278
2016,M,50-54,GBD_Lower,2032.1937661237491
2016,M,55-59,GBD_Lower,2046.7802301735483
2016,M,60-64,GBD_Lower,2368.287718738141
2016,M,65-69,GBD_Lower,2612.1020457548034
2016,M,70-74,GBD_Lower,2418.909296164981
2016,M,75-79,GBD_Lower,1890.8132528263357
2016,M,80-84,GBD_Lower,1269.2231179054613
2016,M,85-89,GBD_Lower,621.5375375601102
2016,M,90-94,GBD_Lower,234.91078298157584
2017,F,0-4,GBD_Lower,8691.074088873756
2017,F,10-14,GBD_Lower,548.3387223794828
2017,F,15-19,GBD_Lower,555.4703624578989
2017,F,20-24,GBD_Lower,738.9396016392537
2017,F,25-29,GBD_Lower,874.2319486492432
2017,F,30-34,GBD_Lower,1247.6253862191354
2017,F,35-39,GBD_Lower,1432.7290561980908
2017,F,40-44,GBD_Lower,1413.3780568796594
2017,F,45-49,GBD_Lower,1262.5699757593911
2017,F,5-9,GBD_Lower,605.9626956061544
2017,F,50-54,GBD_Lower,1191.4208864279
2017,F,55-59,GBD_Lower,1148.5468983495996
2017,F,60-64,GBD_Lower,1411.8409161573493
2017,F,65-69,GBD_Lower,1684.8853461896765
2017,F,70-74,GBD_Lower,1937.3676287096898
2017,F,75-79,GBD_Lower,1877.5892135164356
2017,F,80-84,GBD_Lower,1618.072308529769
2017,F,85-89,GBD_Lower,1066.5229934136762
2017,F,90-94,GBD_Lower,572.6919595982789
2017,M,0-4,GBD_Lower,10865.408330100317
2017,M,10-14,GBD_Lower,765.4835753025694
2017,M,15-19,GBD_Lower,916.6883926267848
2017,M,20-24,GBD_Lower,1005.7344418068583
2017,M,25-29,GBD_Lower,1037.5805961579797
2017,M,30-34,GBD_Lower,1295.6719920091084
2017,M,35-39,GBD_Lower,1665.0602819352882
2017,M,40-44,GBD_Lower,2048.099319747453
2017,M,45-49,GBD_Lower,2176.129692678736
2017,M,5-9,GBD_Lower,790.5792617788549
2017,M,50-54,GBD_Lower,2041.5575730192295
2017,M,55-59,GBD_Lower,2036.5822553104806
2017,M,60-64,GBD_Lower,2360.0025940718524
2017,M,65-69,GBD_Lower,2625.6106078561675
2017,M,70-74,GBD_Lower,2477.331375359384
2017,M,75-79,GBD_Lower,1930.8774769453255
2017,M,80-84,GBD_Lower,1285.7644023790876
2017,M,85-89,GBD_Lower,642.867138134923
2017,M,90-94,GBD_Lower,237.50465911069372
2018,F,0-4,GBD_Lower,8262.131998394943
2018,F,10-14,GBD_Lower,538.1888788073387
2018,F,15-19,GBD_Lower,554.3126817302938
2018,F,20-24,GBD_Lower,702.8490240309474
2018,F,25-29,GBD_Lower,795.184212203647
2018,F,30-34,GBD_Lower,1144.8160664623538
2018,F,35-39,GBD_Lower,1339.1932052333364
2018,F,40-44,GBD_Lower,1378.0531746410193
2018,F,45-49,GBD_Lower,1250.280583835368
2018,F,5-9,GBD_Lower,557.7356555338682
2018,F,50-54,GBD_Lower,1189.0995790989114
2018,F,55-59,GBD_Lower,1158.6109991546075
2018,F,60-64,GBD_Lower,1426.3646763497204
2018,F,65-69,GBD_Lower,1734.7146931679235
2018,F,70-74,GBD_Lower,1992.4687685237875
2018,F,75-79,GBD_Lower,1923.058485272196
2018,F,80-84,GBD_Lower,1645.5360622616834
2018,F,85-89,GBD_Lower,1082.7384272883694
2018,F,90-94,GBD_Lower,599.0013454816167
2018,M,0-4,GBD_Lower,10291.535778501258
2018,M,10-14,GBD_Lower,750.1281222199291
2018,M,15-19,GBD_Lower,930.731041301138
2018,M,20-24,GBD_Lower,1018.8476542501735
2018,M,25-29,GBD_Lower,994.8255918091525
2018,M,30-34,GBD_Lower,1232.7058928919387
2018,M,35-39,GBD_Lower,1555.061576636744
2018,M,40-44,GBD_Lower,1954.1154709882226
2018,M,45-49,GBD_Lower,2148.0736741884944
2018,M,5-9,GBD_Lower,739.0096196303145
2018,M,50-54,GBD_Lower,2055.3320995014265
